Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-07-30,2057,19.4
2018-07-30,2091,13.5
2018-07-30,2085,36.8
2018-07-30,2084,18.3
2018-07-30,2215,4.7
2018-07-30,2189,3.0
2018-07-30,2187,13.1
2018-07-30,2191,1.6
2018-07-30,2218,2.0
2018-07-30,2149,4.3
2018-07-30,2197,11.3
2018-07-30,2173,0.4
2018-07-30,2068,18.2
2018-07-30,2092,22.6
2018-07-30,2094,18.8
2018-07-30,2093,35.5
2018-07-30,2005,78
2018-07-30,2002,1.6
2018-07-30,2032,51.1
2018-07-30,2086,28.5
2018-07-30,2117,20.4
2018-07-30,2121,6.4
2018-07-30,2180,7.0
2018-07-30,2119,15.7
2018-07-30,2118,7.4
2018-07-30,2001,26.8
2018-07-30,2145,7.2
2018-07-30,2141,14.5
2018-07-30,2020,13.3
2018-07-30,2072,20.3
2018-07-30,2075,14.1
2018-07-30,2106,12.7
2018-07-30,2105,6.1
2018-07-30,2178,30.9
2018-07-30,2200,22.2
2018-07-30,2202,11.3
2018-07-30,2138,2.6
2018-07-30,2135,8.4
2018-07-30,2136,14.9
2018-07-30,2150,1.3
2018-07-30,2125,13.6
2018-07-30,2130,5.7
2018-07-30,2128,9.9
2018-07-30,2126,3.8
2018-07-30,2181,29.4
2018-07-30,2165,18.6
2018-07-30,2160,0.8
2018-07-30,2164,90
2018-07-30,2166,5.2
2018-07-30,2127,3.7
2018-07-30,2155,6.7
2018-07-30,2140,7.2
2018-07-30,2129,9.3
2018-07-30,2133,10.4
2018-07-30,2134,2.7
2018-07-30,2056,20.2
2018-07-30,2137,15.7
2018-07-30,2157,13.0
2018-07-30,2132,0.3
2018-07-30,2159,1.0
2018-07-30,2154,3.1
2018-07-30,2158,3.5
2018-07-30,2163,9.7
2018-07-30,2139,9.8
2018-07-30,2018,11.2
2018-07-30,2179,7.4
2018-07-30,2115,3.0
2018-07-30,2026,7.9
