Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-08-06,2057,19.3
2019-08-06,2091,24.7
2019-08-06,2085,39.5
2019-08-06,2084,40.1
2019-08-06,2215,3.8
2019-08-06,2189,3.6
2019-08-06,2187,5.9
2019-08-06,2191,0.5
2019-08-06,2218,0.3
2019-08-06,2149,0.5
2019-08-06,2197,7.0
2019-08-06,2173,0.0
2019-08-06,2068,24.7
2019-08-06,2092,22.9
2019-08-06,2094,18.9
2019-08-06,2093,13.9
2019-08-06,2005,81
2019-08-06,2002,2.4
2019-08-06,2032,60.2
2019-08-06,2086,32.9
2019-08-06,2117,13.7
2019-08-06,2121,7.7
2019-08-06,2180,12.9
2019-08-06,2119,13.3
2019-08-06,2118,7.4
2019-08-06,2001,23.3
2019-08-06,2145,4.5
2019-08-06,2141,6.2
2019-08-06,2020,13.9
2019-08-06,2072,19.1
2019-08-06,2075,31.5
2019-08-06,2106,8.1
2019-08-06,2105,4.8
2019-08-06,2178,33.0
2019-08-06,2200,15.5
2019-08-06,2202,13.2
2019-08-06,2138,7.9
2019-08-06,2135,10.0
2019-08-06,2136,27.6
2019-08-06,2150,2.3
2019-08-06,2125,5.5
2019-08-06,2130,6.2
2019-08-06,2128,8.6
2019-08-06,2126,5.3
2019-08-06,2181,15.4
2019-08-06,2165,18.5
2019-08-06,2160,1.4
2019-08-06,2164,87
2019-08-06,2166,4.9
2019-08-06,2127,4.5
2019-08-06,2155,6.2
2019-08-06,2140,8.6
2019-08-06,2129,6.6
2019-08-06,2133,11.1
2019-08-06,2134,12.4
2019-08-06,2056,16.0
2019-08-06,2137,10.7
2019-08-06,2157,6.8
2019-08-06,2132,0.7
2019-08-06,2159,0.9
2019-08-06,2154,2.4
2019-08-06,2158,1.7
2019-08-06,2163,12.0
2019-08-06,2139,11.8
2019-08-06,2018,10.3
2019-08-06,2179,21.5
2019-08-06,2115,9.7
2019-08-06,2026,14.6
