Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-05-17,2057,23.5
2019-05-17,2091,34.2
2019-05-17,2085,36.1
2019-05-17,2084,40.8
2019-05-17,2215,16.5
2019-05-17,2189,9.8
2019-05-17,2187,13.2
2019-05-17,2191,10.1
2019-05-17,2218,7.9
2019-05-17,2149,3.2
2019-05-17,2197,19.0
2019-05-17,2173,0.0
2019-05-17,2068,32.1
2019-05-17,2092,22.8
2019-05-17,2094,36.1
2019-05-17,2093,16.3
2019-05-17,2005,74
2019-05-17,2002,9.3
2019-05-17,2032,39.9
2019-05-17,2086,33.0
2019-05-17,2117,31.2
2019-05-17,2121,28.6
2019-05-17,2180,12.6
2019-05-17,2119,32.1
2019-05-17,2118,18.0
2019-05-17,2001,34.1
2019-05-17,2145,20.7
2019-05-17,2141,14.7
2019-05-17,2020,28.4
2019-05-17,2072,27.5
2019-05-17,2075,36.1
2019-05-17,2106,10.8
2019-05-17,2105,6.8
2019-05-17,2178,41.1
2019-05-17,2200,25.7
2019-05-17,2202,27.8
2019-05-17,2138,9.4
2019-05-17,2135,16.6
2019-05-17,2136,40.9
2019-05-17,2150,19.9
2019-05-17,2125,12.3
2019-05-17,2130,14.3
2019-05-17,2128,12.3
2019-05-17,2126,10.6
2019-05-17,2181,26.4
2019-05-17,2165,13.8
2019-05-17,2160,4.7
2019-05-17,2164,54
2019-05-17,2166,8.4
2019-05-17,2127,7.4
2019-05-17,2155,7.4
2019-05-17,2140,19.4
2019-05-17,2129,12.0
2019-05-17,2133,25.4
2019-05-17,2134,9.7
2019-05-17,2056,37.5
2019-05-17,2137,18.1
2019-05-17,2157,13.9
2019-05-17,2132,0.9
2019-05-17,2159,4.1
2019-05-17,2154,6.8
2019-05-17,2158,3.1
2019-05-17,2163,15.7
2019-05-17,2139,14.9
2019-05-17,2018,8.4
2019-05-17,2179,28.3
2019-05-17,2115,11.4
2019-05-17,2026,9.6
