Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-08-27,2057,20.8
2018-08-27,2091,29.1
2018-08-27,2085,18.2
2018-08-27,2084,22.7
2018-08-27,2215,3.2
2018-08-27,2189,2.6
2018-08-27,2187,5.7
2018-08-27,2191,0.6
2018-08-27,2218,0.0
2018-08-27,2149,0.6
2018-08-27,2197,9.3
2018-08-27,2173,0.4
2018-08-27,2068,40.1
2018-08-27,2092,22.6
2018-08-27,2094,34.7
2018-08-27,2093,26.2
2018-08-27,2005,79
2018-08-27,2002,5.7
2018-08-27,2032,55.7
2018-08-27,2086,25.7
2018-08-27,2117,24.6
2018-08-27,2121,16.9
2018-08-27,2180,19.9
2018-08-27,2119,14.5
2018-08-27,2118,5.9
2018-08-27,2001,35.5
2018-08-27,2145,4.1
2018-08-27,2141,4.5
2018-08-27,2020,27.9
2018-08-27,2072,21.0
2018-08-27,2075,17.9
2018-08-27,2106,9.0
2018-08-27,2105,9.7
2018-08-27,2178,32.8
2018-08-27,2200,21.7
2018-08-27,2202,12.7
2018-08-27,2138,3.0
2018-08-27,2135,8.9
2018-08-27,2136,18.5
2018-08-27,2150,2.5
2018-08-27,2125,12.2
2018-08-27,2130,4.4
2018-08-27,2128,7.9
2018-08-27,2126,9.4
2018-08-27,2181,21.4
2018-08-27,2165,9.6
2018-08-27,2160,0.5
2018-08-27,2164,82
2018-08-27,2166,15.3
2018-08-27,2127,4.7
2018-08-27,2155,17.5
2018-08-27,2140,8.2
2018-08-27,2129,9.3
2018-08-27,2133,21.2
2018-08-27,2134,14.7
2018-08-27,2056,21.4
2018-08-27,2137,21.0
2018-08-27,2157,4.5
2018-08-27,2132,6.8
2018-08-27,2159,3.4
2018-08-27,2154,14.4
2018-08-27,2158,8.6
2018-08-27,2163,8.8
2018-08-27,2139,21.9
2018-08-27,2018,0.5
2018-08-27,2179,4.9
2018-08-27,2115,4.5
2018-08-27,2026,9.9
