Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-07-24,2057,21.1
2019-07-24,2091,26.1
2019-07-24,2085,31.1
2019-07-24,2084,40.9
2019-07-24,2215,3.4
2019-07-24,2189,3.7
2019-07-24,2187,5.5
2019-07-24,2191,0.6
2019-07-24,2218,0.4
2019-07-24,2149,0.6
2019-07-24,2197,8.0
2019-07-24,2173,0.0
2019-07-24,2068,25.0
2019-07-24,2092,22.9
2019-07-24,2094,20.4
2019-07-24,2093,13.6
2019-07-24,2005,79
2019-07-24,2002,3.0
2019-07-24,2032,53.9
2019-07-24,2086,33.2
2019-07-24,2117,12.1
2019-07-24,2121,15.6
2019-07-24,2180,18.8
2019-07-24,2119,11.6
2019-07-24,2118,9.6
2019-07-24,2001,40.4
2019-07-24,2145,4.4
2019-07-24,2141,11.4
2019-07-24,2020,16.6
2019-07-24,2072,25.1
2019-07-24,2075,33.4
2019-07-24,2106,7.1
2019-07-24,2105,4.8
2019-07-24,2178,35.8
2019-07-24,2200,17.9
2019-07-24,2202,13.4
2019-07-24,2138,7.9
2019-07-24,2135,9.8
2019-07-24,2136,28.0
2019-07-24,2150,2.9
2019-07-24,2125,4.6
2019-07-24,2130,6.2
2019-07-24,2128,6.6
2019-07-24,2126,4.5
2019-07-24,2181,28.4
2019-07-24,2165,8.9
2019-07-24,2160,1.7
2019-07-24,2164,80
2019-07-24,2166,5.0
2019-07-24,2127,4.0
2019-07-24,2155,5.8
2019-07-24,2140,8.6
2019-07-24,2129,6.2
2019-07-24,2133,11.4
2019-07-24,2134,3.2
2019-07-24,2056,22.6
2019-07-24,2137,10.8
2019-07-24,2157,3.4
2019-07-24,2132,0.7
2019-07-24,2159,0.8
2019-07-24,2154,2.3
2019-07-24,2158,1.6
2019-07-24,2163,8.9
2019-07-24,2139,8.4
2019-07-24,2018,7.1
2019-07-24,2179,15.7
2019-07-24,2115,6.5
2019-07-24,2026,7.0
