Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-06-30,2057,12.4
2019-06-30,2091,27.5
2019-06-30,2085,37.6
2019-06-30,2084,40.2
2019-06-30,2215,2.1
2019-06-30,2189,4.2
2019-06-30,2187,6.0
2019-06-30,2191,0.9
2019-06-30,2218,0.6
2019-06-30,2149,1.5
2019-06-30,2197,11.5
2019-06-30,2173,0.0
2019-06-30,2068,24.4
2019-06-30,2092,23.0
2019-06-30,2094,29.3
2019-06-30,2093,15.4
2019-06-30,2005,80
2019-06-30,2002,11.0
2019-06-30,2032,56.2
2019-06-30,2086,33.3
2019-06-30,2117,17.6
2019-06-30,2121,31.3
2019-06-30,2180,17.9
2019-06-30,2119,23.8
2019-06-30,2118,22.8
2019-06-30,2001,40.8
2019-06-30,2145,6.0
2019-06-30,2141,5.6
2019-06-30,2020,21.6
2019-06-30,2072,25.6
2019-06-30,2075,25.2
2019-06-30,2106,7.3
2019-06-30,2105,5.6
2019-06-30,2178,33.8
2019-06-30,2200,22.3
2019-06-30,2202,14.9
2019-06-30,2138,8.6
2019-06-30,2135,12.5
2019-06-30,2136,32.8
2019-06-30,2150,8.5
2019-06-30,2125,6.4
2019-06-30,2130,9.6
2019-06-30,2128,6.8
2019-06-30,2126,5.3
2019-06-30,2181,16.9
2019-06-30,2165,11.3
2019-06-30,2160,2.6
2019-06-30,2164,74
2019-06-30,2166,5.5
2019-06-30,2127,4.8
2019-06-30,2155,7.0
2019-06-30,2140,11.6
2019-06-30,2129,8.1
2019-06-30,2133,15.2
2019-06-30,2134,6.5
2019-06-30,2056,16.3
2019-06-30,2137,15.0
2019-06-30,2157,4.2
2019-06-30,2132,0.8
2019-06-30,2159,0.8
2019-06-30,2154,3.7
2019-06-30,2158,1.6
2019-06-30,2163,11.3
2019-06-30,2139,13.4
2019-06-30,2018,9.7
2019-06-30,2179,18.0
2019-06-30,2115,6.9
2019-06-30,2026,4.2
