Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-10-21,2057,21.7
2019-10-21,2091,26.4
2019-10-21,2085,36.4
2019-10-21,2084,26.1
2019-10-21,2215,1.2
2019-10-21,2189,2.7
2019-10-21,2187,4.3
2019-10-21,2191,0.3
2019-10-21,2218,0.0
2019-10-21,2149,0.0
2019-10-21,2197,7.0
2019-10-21,2173,33.6
2019-10-21,2068,36.6
2019-10-21,2092,22.7
2019-10-21,2094,36.8
2019-10-21,2093,12.3
2019-10-21,2005,64
2019-10-21,2002,13.9
2019-10-21,2032,54.2
2019-10-21,2086,30.9
2019-10-21,2117,27.2
2019-10-21,2121,26.4
2019-10-21,2180,18.4
2019-10-21,2119,26.9
2019-10-21,2118,26.4
2019-10-21,2001,38.4
2019-10-21,2145,3.8
2019-10-21,2141,0.4
2019-10-21,2020,25.4
2019-10-21,2072,28.5
2019-10-21,2075,29.0
2019-10-21,2106,13.2
2019-10-21,2105,5.9
2019-10-21,2178,25.7
2019-10-21,2200,13.7
2019-10-21,2202,14.5
2019-10-21,2138,2.3
2019-10-21,2135,25.8
2019-10-21,2136,37.1
2019-10-21,2150,8.6
2019-10-21,2125,2.6
2019-10-21,2130,3.3
2019-10-21,2128,4.8
2019-10-21,2126,5.0
2019-10-21,2181,24.5
2019-10-21,2165,15.1
2019-10-21,2160,11.2
2019-10-21,2164,46
2019-10-21,2166,3.4
2019-10-21,2127,4.8
2019-10-21,2155,5.2
2019-10-21,2140,5.4
2019-10-21,2129,4.5
2019-10-21,2133,29.2
2019-10-21,2134,1.5
2019-10-21,2056,25.3
2019-10-21,2137,10.2
2019-10-21,2157,2.7
2019-10-21,2132,0.1
2019-10-21,2159,0.0
2019-10-21,2154,1.6
2019-10-21,2158,0.3
2019-10-21,2163,12.7
2019-10-21,2139,5.4
2019-10-21,2018,6.5
2019-10-21,2179,21.8
2019-10-21,2115,11.2
2019-10-21,2026,5.1
