Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-03-26,2057,28.7
2018-03-26,2091,37.9
2018-03-26,2085,37.1
2018-03-26,2084,35.8
2018-03-26,2215,16.5
2018-03-26,2189,18.7
2018-03-26,2187,9.2
2018-03-26,2191,8.2
2018-03-26,2218,19.7
2018-03-26,2149,10.3
2018-03-26,2197,20.4
2018-03-26,2173,38.2
2018-03-26,2068,46.5
2018-03-26,2092,21.7
2018-03-26,2094,31.3
2018-03-26,2093,26.2
2018-03-26,2005,47
2018-03-26,2002,5.4
2018-03-26,2032,43.8
2018-03-26,2086,29.5
2018-03-26,2117,24.9
2018-03-26,2121,44.4
2018-03-26,2180,7.1
2018-03-26,2119,35.2
2018-03-26,2118,13.4
2018-03-26,2001,38.2
2018-03-26,2145,18.8
2018-03-26,2141,13.7
2018-03-26,2020,18.1
2018-03-26,2072,38.4
2018-03-26,2075,38.5
2018-03-26,2106,5.6
2018-03-26,2105,3.4
2018-03-26,2178,33.6
2018-03-26,2200,16.5
2018-03-26,2202,13.9
2018-03-26,2138,4.4
2018-03-26,2135,34.8
2018-03-26,2136,42.6
2018-03-26,2150,12.4
2018-03-26,2125,14.6
2018-03-26,2130,18.7
2018-03-26,2128,18.0
2018-03-26,2126,19.0
2018-03-26,2181,12.9
2018-03-26,2165,27.7
2018-03-26,2160,18.6
2018-03-26,2164,42
2018-03-26,2166,18.2
2018-03-26,2127,14.4
2018-03-26,2155,8.7
2018-03-26,2140,10.3
2018-03-26,2129,25.1
2018-03-26,2133,26.6
2018-03-26,2134,10.3
2018-03-26,2056,47.2
2018-03-26,2137,26.2
2018-03-26,2157,15.0
2018-03-26,2132,0.4
2018-03-26,2159,4.0
2018-03-26,2154,15.5
2018-03-26,2158,3.2
2018-03-26,2163,18.6
2018-03-26,2139,21.8
2018-03-26,2018,10.6
2018-03-26,2179,22.6
2018-03-26,2115,6.1
2018-03-26,2026,8.5
