Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-06-12,2057,20.6
2018-06-12,2091,16.0
2018-06-12,2085,18.2
2018-06-12,2084,22.9
2018-06-12,2215,3.2
2018-06-12,2189,3.7
2018-06-12,2187,5.9
2018-06-12,2191,2.8
2018-06-12,2218,7.4
2018-06-12,2149,3.2
2018-06-12,2197,8.1
2018-06-12,2173,24.9
2018-06-12,2068,25.8
2018-06-12,2092,22.4
2018-06-12,2094,26.8
2018-06-12,2093,17.7
2018-06-12,2005,78
2018-06-12,2002,13.0
2018-06-12,2032,34.7
2018-06-12,2086,33.9
2018-06-12,2117,16.7
2018-06-12,2121,12.6
2018-06-12,2180,22.7
2018-06-12,2119,13.2
2018-06-12,2118,15.4
2018-06-12,2001,30.5
2018-06-12,2145,3.3
2018-06-12,2141,1.9
2018-06-12,2020,33.3
2018-06-12,2072,18.8
2018-06-12,2075,14.9
2018-06-12,2106,9.7
2018-06-12,2105,5.7
2018-06-12,2178,38.9
2018-06-12,2200,27.5
2018-06-12,2202,13.5
2018-06-12,2138,2.8
2018-06-12,2135,15.2
2018-06-12,2136,19.3
2018-06-12,2150,6.6
2018-06-12,2125,4.5
2018-06-12,2130,5.1
2018-06-12,2128,6.8
2018-06-12,2126,3.2
2018-06-12,2181,35.1
2018-06-12,2165,11.2
2018-06-12,2160,2.1
2018-06-12,2164,82
2018-06-12,2166,3.9
2018-06-12,2127,4.9
2018-06-12,2155,4.6
2018-06-12,2140,5.6
2018-06-12,2129,15.3
2018-06-12,2133,14.8
2018-06-12,2134,1.7
2018-06-12,2056,20.1
2018-06-12,2137,9.2
2018-06-12,2157,3.4
2018-06-12,2132,0.4
2018-06-12,2159,0.3
2018-06-12,2154,2.6
2018-06-12,2158,0.9
2018-06-12,2163,14.9
2018-06-12,2139,6.4
2018-06-12,2018,1.7
2018-06-12,2179,16.4
2018-06-12,2115,5.9
2018-06-12,2026,2.0
