Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-03-05,2057,29.0
2018-03-05,2091,41.5
2018-03-05,2085,40.5
2018-03-05,2084,42.9
2018-03-05,2215,4.7
2018-03-05,2189,10.1
2018-03-05,2187,9.0
2018-03-05,2191,0.4
2018-03-05,2218,19.3
2018-03-05,2149,1.2
2018-03-05,2197,17.7
2018-03-05,2173,39.4
2018-03-05,2068,22.2
2018-03-05,2092,21.4
2018-03-05,2094,28.1
2018-03-05,2093,24.5
2018-03-05,2005,48
2018-03-05,2002,4.7
2018-03-05,2032,54.7
2018-03-05,2086,32.5
2018-03-05,2117,13.8
2018-03-05,2121,9.7
2018-03-05,2180,8.0
2018-03-05,2119,15.1
2018-03-05,2118,10.7
2018-03-05,2001,33.2
2018-03-05,2145,7.9
2018-03-05,2141,8.2
2018-03-05,2020,11.0
2018-03-05,2072,17.2
2018-03-05,2075,40.5
2018-03-05,2106,8.7
2018-03-05,2105,4.3
2018-03-05,2178,34.8
2018-03-05,2200,31.9
2018-03-05,2202,20.6
2018-03-05,2138,4.1
2018-03-05,2135,26.6
2018-03-05,2136,39.7
2018-03-05,2150,8.6
2018-03-05,2125,13.9
2018-03-05,2130,15.8
2018-03-05,2128,18.4
2018-03-05,2126,18.3
2018-03-05,2181,20.8
2018-03-05,2165,26.8
2018-03-05,2160,5.8
2018-03-05,2164,35
2018-03-05,2166,14.0
2018-03-05,2127,18.7
2018-03-05,2155,7.5
2018-03-05,2140,13.3
2018-03-05,2129,28.8
2018-03-05,2133,25.4
2018-03-05,2134,10.1
2018-03-05,2056,47.5
2018-03-05,2137,25.4
2018-03-05,2157,4.1
2018-03-05,2132,1.2
2018-03-05,2159,3.7
2018-03-05,2154,15.4
2018-03-05,2158,5.2
2018-03-05,2163,20.7
2018-03-05,2139,12.7
2018-03-05,2018,10.3
2018-03-05,2179,27.8
2018-03-05,2115,7.2
2018-03-05,2026,13.5
