Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-10-18,2057,24.5
2018-10-18,2091,37.9
2018-10-18,2085,40.4
2018-10-18,2084,40.4
2018-10-18,2215,2.9
2018-10-18,2189,2.4
2018-10-18,2187,8.0
2018-10-18,2191,0.2
2018-10-18,2218,0.1
2018-10-18,2149,3.4
2018-10-18,2197,18.3
2018-10-18,2173,5.6
2018-10-18,2068,41.6
2018-10-18,2092,22.5
2018-10-18,2094,35.5
2018-10-18,2093,28.4
2018-10-18,2005,60
2018-10-18,2002,9.0
2018-10-18,2032,54.1
2018-10-18,2086,30.8
2018-10-18,2117,26.6
2018-10-18,2121,23.0
2018-10-18,2180,6.9
2018-10-18,2119,24.5
2018-10-18,2118,14.7
2018-10-18,2001,36.8
2018-10-18,2145,4.1
2018-10-18,2141,5.3
2018-10-18,2020,27.8
2018-10-18,2072,28.7
2018-10-18,2075,29.1
2018-10-18,2106,22.1
2018-10-18,2105,15.8
2018-10-18,2178,36.4
2018-10-18,2200,47.3
2018-10-18,2202,36.8
2018-10-18,2138,20.6
2018-10-18,2135,24.4
2018-10-18,2136,28.9
2018-10-18,2150,17.2
2018-10-18,2125,18.4
2018-10-18,2130,20.1
2018-10-18,2128,14.1
2018-10-18,2126,14.7
2018-10-18,2181,18.7
2018-10-18,2165,21.2
2018-10-18,2160,5.9
2018-10-18,2164,46
2018-10-18,2166,22.9
2018-10-18,2127,14.6
2018-10-18,2155,25.5
2018-10-18,2140,24.4
2018-10-18,2129,21.0
2018-10-18,2133,30.1
2018-10-18,2134,20.5
2018-10-18,2056,32.5
2018-10-18,2137,25.2
2018-10-18,2157,14.1
2018-10-18,2132,9.8
2018-10-18,2159,2.9
2018-10-18,2154,13.1
2018-10-18,2158,10.9
2018-10-18,2163,20.2
2018-10-18,2139,22.2
2018-10-18,2018,8.5
2018-10-18,2179,19.7
2018-10-18,2115,6.9
2018-10-18,2026,11.4
