Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-11-15,2057,30.0
2018-11-15,2091,39.4
2018-11-15,2085,40.6
2018-11-15,2084,43.0
2018-11-15,2215,1.3
2018-11-15,2189,1.9
2018-11-15,2187,4.8
2018-11-15,2191,0.1
2018-11-15,2218,0.0
2018-11-15,2149,1.4
2018-11-15,2197,12.3
2018-11-15,2173,12.6
2018-11-15,2068,40.3
2018-11-15,2092,22.1
2018-11-15,2094,35.7
2018-11-15,2093,17.2
2018-11-15,2005,44
2018-11-15,2002,9.0
2018-11-15,2032,53.1
2018-11-15,2086,31.1
2018-11-15,2117,29.8
2018-11-15,2121,26.8
2018-11-15,2180,20.5
2018-11-15,2119,33.3
2018-11-15,2118,14.0
2018-11-15,2001,29.9
2018-11-15,2145,2.5
2018-11-15,2141,4.8
2018-11-15,2020,25.7
2018-11-15,2072,24.8
2018-11-15,2075,43.9
2018-11-15,2106,14.8
2018-11-15,2105,13.3
2018-11-15,2178,43.4
2018-11-15,2200,33.3
2018-11-15,2202,32.7
2018-11-15,2138,14.1
2018-11-15,2135,22.9
2018-11-15,2136,23.5
2018-11-15,2150,14.2
2018-11-15,2125,13.4
2018-11-15,2130,14.7
2018-11-15,2128,10.8
2018-11-15,2126,6.9
2018-11-15,2181,31.4
2018-11-15,2165,16.6
2018-11-15,2160,3.5
2018-11-15,2164,35
2018-11-15,2166,11.3
2018-11-15,2127,7.3
2018-11-15,2155,12.3
2018-11-15,2140,16.5
2018-11-15,2129,18.5
2018-11-15,2133,23.0
2018-11-15,2134,9.4
2018-11-15,2056,46.7
2018-11-15,2137,14.3
2018-11-15,2157,12.2
2018-11-15,2132,1.4
2018-11-15,2159,0.8
2018-11-15,2154,5.9
2018-11-15,2158,5.1
2018-11-15,2163,13.9
2018-11-15,2139,13.9
2018-11-15,2018,4.1
2018-11-15,2179,29.7
2018-11-15,2115,28.6
2018-11-15,2026,8.1
