Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-02-04,2057,36.7
2018-02-04,2091,40.7
2018-02-04,2085,40.3
2018-02-04,2084,39.8
2018-02-04,2215,5.3
2018-02-04,2189,11.6
2018-02-04,2187,11.0
2018-02-04,2191,5.9
2018-02-04,2218,16.8
2018-02-04,2149,2.6
2018-02-04,2197,11.9
2018-02-04,2173,42.2
2018-02-04,2068,15.8
2018-02-04,2092,20.7
2018-02-04,2094,23.4
2018-02-04,2093,21.1
2018-02-04,2005,38
2018-02-04,2002,2.4
2018-02-04,2032,51.7
2018-02-04,2086,31.9
2018-02-04,2117,13.8
2018-02-04,2121,9.7
2018-02-04,2180,17.4
2018-02-04,2119,15.5
2018-02-04,2118,10.4
2018-02-04,2001,26.3
2018-02-04,2145,12.8
2018-02-04,2141,8.8
2018-02-04,2020,8.9
2018-02-04,2072,11.8
2018-02-04,2075,43.6
2018-02-04,2106,4.6
2018-02-04,2105,3.5
2018-02-04,2178,40.4
2018-02-04,2200,24.7
2018-02-04,2202,10.4
2018-02-04,2138,4.0
2018-02-04,2135,36.3
2018-02-04,2136,36.9
2018-02-04,2150,14.5
2018-02-04,2125,16.5
2018-02-04,2130,5.1
2018-02-04,2128,18.2
2018-02-04,2126,20.2
2018-02-04,2181,27.7
2018-02-04,2165,24.3
2018-02-04,2160,16.7
2018-02-04,2164,39
2018-02-04,2166,20.5
2018-02-04,2127,14.8
2018-02-04,2155,9.2
2018-02-04,2140,17.5
2018-02-04,2129,28.1
2018-02-04,2133,28.8
2018-02-04,2134,14.2
2018-02-04,2056,44.0
2018-02-04,2137,22.8
2018-02-04,2157,3.6
2018-02-04,2132,4.5
2018-02-04,2159,4.1
2018-02-04,2154,8.2
2018-02-04,2158,0.5
2018-02-04,2163,18.0
2018-02-04,2139,17.6
2018-02-04,2018,14.2
2018-02-04,2179,31.4
2018-02-04,2115,12.6
2018-02-04,2026,2.2
