Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-12-09,2057,25.6
2019-12-09,2091,35.4
2019-12-09,2085,40.3
2019-12-09,2084,41.5
2019-12-09,2215,2.4
2019-12-09,2189,16.7
2019-12-09,2187,14.5
2019-12-09,2191,0.0
2019-12-09,2218,6.8
2019-12-09,2149,12.1
2019-12-09,2197,18.9
2019-12-09,2173,30.7
2019-12-09,2068,38.9
2019-12-09,2092,22.4
2019-12-09,2094,31.5
2019-12-09,2093,21.8
2019-12-09,2005,53
2019-12-09,2002,10.8
2019-12-09,2032,55.0
2019-12-09,2086,31.1
2019-12-09,2117,29.6
2019-12-09,2121,23.6
2019-12-09,2180,10.7
2019-12-09,2119,27.8
2019-12-09,2118,20.2
2019-12-09,2001,37.7
2019-12-09,2145,22.8
2019-12-09,2141,15.0
2019-12-09,2020,23.4
2019-12-09,2072,31.7
2019-12-09,2075,33.4
2019-12-09,2106,16.3
2019-12-09,2105,8.3
2019-12-09,2178,33.5
2019-12-09,2200,13.5
2019-12-09,2202,26.4
2019-12-09,2138,20.0
2019-12-09,2135,31.2
2019-12-09,2136,40.7
2019-12-09,2150,10.8
2019-12-09,2125,25.3
2019-12-09,2130,24.6
2019-12-09,2128,23.5
2019-12-09,2126,15.3
2019-12-09,2181,24.3
2019-12-09,2165,24.4
2019-12-09,2160,15.5
2019-12-09,2164,35
2019-12-09,2166,26.2
2019-12-09,2127,17.6
2019-12-09,2155,19.1
2019-12-09,2140,25.5
2019-12-09,2129,30.6
2019-12-09,2133,30.5
2019-12-09,2134,15.3
2019-12-09,2056,36.5
2019-12-09,2137,31.8
2019-12-09,2157,22.8
2019-12-09,2132,12.1
2019-12-09,2159,7.2
2019-12-09,2154,19.7
2019-12-09,2158,7.8
2019-12-09,2163,20.0
2019-12-09,2139,23.6
2019-12-09,2018,10.1
2019-12-09,2179,32.7
2019-12-09,2115,9.2
2019-12-09,2026,23.8
