Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-06-09,2057,18.7
2018-06-09,2091,18.3
2018-06-09,2085,19.2
2018-06-09,2084,24.8
2018-06-09,2215,4.9
2018-06-09,2189,3.7
2018-06-09,2187,6.2
2018-06-09,2191,3.8
2018-06-09,2218,7.7
2018-06-09,2149,4.0
2018-06-09,2197,9.6
2018-06-09,2173,26.7
2018-06-09,2068,22.4
2018-06-09,2092,22.4
2018-06-09,2094,25.7
2018-06-09,2093,21.9
2018-06-09,2005,78
2018-06-09,2002,9.8
2018-06-09,2032,35.2
2018-06-09,2086,21.8
2018-06-09,2117,13.8
2018-06-09,2121,19.7
2018-06-09,2180,21.4
2018-06-09,2119,15.1
2018-06-09,2118,18.2
2018-06-09,2001,33.7
2018-06-09,2145,3.6
2018-06-09,2141,2.1
2018-06-09,2020,15.6
2018-06-09,2072,19.1
2018-06-09,2075,15.6
2018-06-09,2106,13.0
2018-06-09,2105,5.5
2018-06-09,2178,33.6
2018-06-09,2200,32.5
2018-06-09,2202,13.4
2018-06-09,2138,2.8
2018-06-09,2135,17.4
2018-06-09,2136,20.0
2018-06-09,2150,7.7
2018-06-09,2125,4.8
2018-06-09,2130,5.4
2018-06-09,2128,6.8
2018-06-09,2126,3.4
2018-06-09,2181,18.8
2018-06-09,2165,12.7
2018-06-09,2160,2.6
2018-06-09,2164,79
2018-06-09,2166,3.9
2018-06-09,2127,5.3
2018-06-09,2155,4.7
2018-06-09,2140,5.7
2018-06-09,2129,16.3
2018-06-09,2133,15.2
2018-06-09,2134,2.0
2018-06-09,2056,23.6
2018-06-09,2137,10.2
2018-06-09,2157,3.6
2018-06-09,2132,0.3
2018-06-09,2159,0.2
2018-06-09,2154,2.9
2018-06-09,2158,0.9
2018-06-09,2163,15.8
2018-06-09,2139,6.5
2018-06-09,2018,3.3
2018-06-09,2179,14.8
2018-06-09,2115,8.7
2018-06-09,2026,2.3
