Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-08-18,2057,13.2
2019-08-18,2091,24.0
2019-08-18,2085,37.6
2019-08-18,2084,36.3
2019-08-18,2215,2.0
2019-08-18,2189,3.1
2019-08-18,2187,5.5
2019-08-18,2191,1.1
2019-08-18,2218,0.7
2019-08-18,2149,0.4
2019-08-18,2197,6.6
2019-08-18,2173,0.0
2019-08-18,2068,39.9
2019-08-18,2092,22.9
2019-08-18,2094,30.6
2019-08-18,2093,16.0
2019-08-18,2005,84
2019-08-18,2002,11.5
2019-08-18,2032,58.5
2019-08-18,2086,31.7
2019-08-18,2117,21.5
2019-08-18,2121,25.9
2019-08-18,2180,13.0
2019-08-18,2119,26.4
2019-08-18,2118,13.1
2019-08-18,2001,39.8
2019-08-18,2145,4.1
2019-08-18,2141,2.2
2019-08-18,2020,14.4
2019-08-18,2072,17.2
2019-08-18,2075,20.2
2019-08-18,2106,5.6
2019-08-18,2105,4.1
2019-08-18,2178,24.2
2019-08-18,2200,14.0
2019-08-18,2202,13.4
2019-08-18,2138,6.6
2019-08-18,2135,9.2
2019-08-18,2136,25.3
2019-08-18,2150,1.4
2019-08-18,2125,5.3
2019-08-18,2130,5.4
2019-08-18,2128,7.0
2019-08-18,2126,4.3
2019-08-18,2181,18.1
2019-08-18,2165,11.7
2019-08-18,2160,1.3
2019-08-18,2164,84
2019-08-18,2166,4.3
2019-08-18,2127,4.2
2019-08-18,2155,5.3
2019-08-18,2140,7.3
2019-08-18,2129,5.9
2019-08-18,2133,10.1
2019-08-18,2134,4.2
2019-08-18,2056,15.0
2019-08-18,2137,10.6
2019-08-18,2157,5.2
2019-08-18,2132,0.5
2019-08-18,2159,0.7
2019-08-18,2154,2.0
2019-08-18,2158,1.2
2019-08-18,2163,10.2
2019-08-18,2139,6.5
2019-08-18,2018,3.4
2019-08-18,2179,11.4
2019-08-18,2115,2.8
2019-08-18,2026,5.9
