Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-09-11,2057,25.8
2018-09-11,2091,34.3
2018-09-11,2085,38.5
2018-09-11,2084,36.7
2018-09-11,2215,1.6
2018-09-11,2189,2.4
2018-09-11,2187,10.0
2018-09-11,2191,0.8
2018-09-11,2218,0.0
2018-09-11,2149,0.3
2018-09-11,2197,6.6
2018-09-11,2173,3.6
2018-09-11,2068,32.1
2018-09-11,2092,22.6
2018-09-11,2094,38.5
2018-09-11,2093,24.1
2018-09-11,2005,72
2018-09-11,2002,5.9
2018-09-11,2032,55.8
2018-09-11,2086,29.5
2018-09-11,2117,15.7
2018-09-11,2121,9.9
2018-09-11,2180,22.6
2018-09-11,2119,6.0
2018-09-11,2118,6.1
2018-09-11,2001,36.4
2018-09-11,2145,4.2
2018-09-11,2141,7.3
2018-09-11,2020,22.3
2018-09-11,2072,18.8
2018-09-11,2075,29.6
2018-09-11,2106,15.6
2018-09-11,2105,10.6
2018-09-11,2178,33.0
2018-09-11,2200,37.7
2018-09-11,2202,16.3
2018-09-11,2138,8.6
2018-09-11,2135,7.6
2018-09-11,2136,15.1
2018-09-11,2150,0.6
2018-09-11,2125,4.8
2018-09-11,2130,7.9
2018-09-11,2128,7.1
2018-09-11,2126,4.2
2018-09-11,2181,28.6
2018-09-11,2165,9.1
2018-09-11,2160,0.4
2018-09-11,2164,79
2018-09-11,2166,11.0
2018-09-11,2127,3.6
2018-09-11,2155,5.4
2018-09-11,2140,6.6
2018-09-11,2129,8.2
2018-09-11,2133,19.2
2018-09-11,2134,3.9
2018-09-11,2056,28.6
2018-09-11,2137,12.8
2018-09-11,2157,3.7
2018-09-11,2132,0.6
2018-09-11,2159,0.4
2018-09-11,2154,5.0
2018-09-11,2158,2.8
2018-09-11,2163,8.5
2018-09-11,2139,14.1
2018-09-11,2018,6.9
2018-09-11,2179,18.7
2018-09-11,2115,10.3
2018-09-11,2026,7.2
