Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-12-25,2057,28.1
2018-12-25,2091,40.0
2018-12-25,2085,40.6
2018-12-25,2084,43.8
2018-12-25,2215,6.2
2018-12-25,2189,11.3
2018-12-25,2187,9.6
2018-12-25,2191,3.7
2018-12-25,2218,7.6
2018-12-25,2149,6.6
2018-12-25,2197,10.7
2018-12-25,2173,0.1
2018-12-25,2068,37.0
2018-12-25,2092,21.9
2018-12-25,2094,35.1
2018-12-25,2093,25.1
2018-12-25,2005,44
2018-12-25,2002,2.0
2018-12-25,2032,50.7
2018-12-25,2086,30.9
2018-12-25,2117,17.6
2018-12-25,2121,14.6
2018-12-25,2180,18.7
2018-12-25,2119,14.3
2018-12-25,2118,9.4
2018-12-25,2001,39.4
2018-12-25,2145,13.2
2018-12-25,2141,12.7
2018-12-25,2020,14.6
2018-12-25,2072,17.1
2018-12-25,2075,39.8
2018-12-25,2106,16.9
2018-12-25,2105,13.6
2018-12-25,2178,38.0
2018-12-25,2200,32.6
2018-12-25,2202,30.8
2018-12-25,2138,11.2
2018-12-25,2135,25.5
2018-12-25,2136,36.7
2018-12-25,2150,11.9
2018-12-25,2125,20.3
2018-12-25,2130,15.3
2018-12-25,2128,15.1
2018-12-25,2126,7.7
2018-12-25,2181,29.9
2018-12-25,2165,17.4
2018-12-25,2160,10.2
2018-12-25,2164,35
2018-12-25,2166,10.3
2018-12-25,2127,9.7
2018-12-25,2155,11.9
2018-12-25,2140,20.7
2018-12-25,2129,18.8
2018-12-25,2133,28.7
2018-12-25,2134,6.2
2018-12-25,2056,40.8
2018-12-25,2137,29.5
2018-12-25,2157,6.6
2018-12-25,2132,3.7
2018-12-25,2159,2.8
2018-12-25,2154,8.4
2018-12-25,2158,3.2
2018-12-25,2163,16.3
2018-12-25,2139,13.1
2018-12-25,2018,2.3
2018-12-25,2179,32.9
2018-12-25,2115,11.4
2018-12-25,2026,10.4
