Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-07-30,2057,13.3
2019-07-30,2091,33.0
2019-07-30,2085,38.2
2019-07-30,2084,43.0
2019-07-30,2215,11.7
2019-07-30,2189,3.3
2019-07-30,2187,9.6
2019-07-30,2191,0.7
2019-07-30,2218,0.5
2019-07-30,2149,0.6
2019-07-30,2197,7.3
2019-07-30,2173,0.0
2019-07-30,2068,26.2
2019-07-30,2092,23.0
2019-07-30,2094,19.4
2019-07-30,2093,9.7
2019-07-30,2005,80
2019-07-30,2002,4.6
2019-07-30,2032,61.5
2019-07-30,2086,34.5
2019-07-30,2117,11.5
2019-07-30,2121,10.1
2019-07-30,2180,10.4
2019-07-30,2119,14.6
2019-07-30,2118,7.9
2019-07-30,2001,30.9
2019-07-30,2145,5.2
2019-07-30,2141,10.2
2019-07-30,2020,14.3
2019-07-30,2072,19.8
2019-07-30,2075,18.4
2019-07-30,2106,9.3
2019-07-30,2105,4.4
2019-07-30,2178,30.1
2019-07-30,2200,16.9
2019-07-30,2202,13.4
2019-07-30,2138,8.8
2019-07-30,2135,10.8
2019-07-30,2136,28.5
2019-07-30,2150,2.6
2019-07-30,2125,5.1
2019-07-30,2130,6.5
2019-07-30,2128,15.2
2019-07-30,2126,5.3
2019-07-30,2181,17.5
2019-07-30,2165,22.7
2019-07-30,2160,1.5
2019-07-30,2164,87
2019-07-30,2166,4.9
2019-07-30,2127,4.2
2019-07-30,2155,6.6
2019-07-30,2140,8.5
2019-07-30,2129,6.5
2019-07-30,2133,11.5
2019-07-30,2134,5.2
2019-07-30,2056,16.9
2019-07-30,2137,10.6
2019-07-30,2157,8.7
2019-07-30,2132,0.6
2019-07-30,2159,2.1
2019-07-30,2154,2.5
2019-07-30,2158,1.3
2019-07-30,2163,16.2
2019-07-30,2139,9.0
2019-07-30,2018,9.8
2019-07-30,2179,10.5
2019-07-30,2115,3.4
2019-07-30,2026,18.9
