Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-05-01,2057,23.1
2018-05-01,2091,38.0
2018-05-01,2085,34.4
2018-05-01,2084,38.5
2018-05-01,2215,14.4
2018-05-01,2189,5.4
2018-05-01,2187,5.4
2018-05-01,2191,5.9
2018-05-01,2218,19.1
2018-05-01,2149,4.7
2018-05-01,2197,14.4
2018-05-01,2173,33.3
2018-05-01,2068,38.0
2018-05-01,2092,22.1
2018-05-01,2094,32.6
2018-05-01,2093,20.0
2018-05-01,2005,60
2018-05-01,2002,16.3
2018-05-01,2032,42.6
2018-05-01,2086,30.2
2018-05-01,2117,22.4
2018-05-01,2121,17.2
2018-05-01,2180,6.6
2018-05-01,2119,17.2
2018-05-01,2118,22.6
2018-05-01,2001,30.2
2018-05-01,2145,8.1
2018-05-01,2141,5.4
2018-05-01,2020,31.4
2018-05-01,2072,31.4
2018-05-01,2075,30.2
2018-05-01,2106,5.1
2018-05-01,2105,4.5
2018-05-01,2178,36.4
2018-05-01,2200,13.0
2018-05-01,2202,12.9
2018-05-01,2138,3.0
2018-05-01,2135,21.4
2018-05-01,2136,24.5
2018-05-01,2150,16.4
2018-05-01,2125,5.9
2018-05-01,2130,7.7
2018-05-01,2128,8.5
2018-05-01,2126,6.3
2018-05-01,2181,12.0
2018-05-01,2165,17.3
2018-05-01,2160,5.8
2018-05-01,2164,59
2018-05-01,2166,4.9
2018-05-01,2127,13.7
2018-05-01,2155,6.1
2018-05-01,2140,6.4
2018-05-01,2129,22.9
2018-05-01,2133,15.5
2018-05-01,2134,2.6
2018-05-01,2056,34.1
2018-05-01,2137,14.4
2018-05-01,2157,6.8
2018-05-01,2132,0.1
2018-05-01,2159,0.5
2018-05-01,2154,9.1
2018-05-01,2158,1.1
2018-05-01,2163,25.3
2018-05-01,2139,9.2
2018-05-01,2018,8.2
2018-05-01,2179,17.9
2018-05-01,2115,6.8
2018-05-01,2026,2.6
