Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-10-01,2057,11.4
2019-10-01,2091,13.1
2019-10-01,2085,24.8
2019-10-01,2084,21.6
2019-10-01,2215,1.6
2019-10-01,2189,2.6
2019-10-01,2187,4.4
2019-10-01,2191,0.2
2019-10-01,2218,0.1
2019-10-01,2149,0.0
2019-10-01,2197,6.1
2019-10-01,2173,7.6
2019-10-01,2068,43.2
2019-10-01,2092,22.9
2019-10-01,2094,35.6
2019-10-01,2093,23.8
2019-10-01,2005,79
2019-10-01,2002,12.4
2019-10-01,2032,34.0
2019-10-01,2086,15.2
2019-10-01,2117,32.6
2019-10-01,2121,31.4
2019-10-01,2180,3.7
2019-10-01,2119,33.7
2019-10-01,2118,23.6
2019-10-01,2001,45.5
2019-10-01,2145,4.2
2019-10-01,2141,1.6
2019-10-01,2020,19.3
2019-10-01,2072,18.0
2019-10-01,2075,12.0
2019-10-01,2106,21.1
2019-10-01,2105,12.5
2019-10-01,2178,19.8
2019-10-01,2200,14.5
2019-10-01,2202,24.6
2019-10-01,2138,3.4
2019-10-01,2135,32.4
2019-10-01,2136,37.2
2019-10-01,2150,14.0
2019-10-01,2125,3.2
2019-10-01,2130,4.2
2019-10-01,2128,5.4
2019-10-01,2126,4.0
2019-10-01,2181,9.5
2019-10-01,2165,23.1
2019-10-01,2160,15.7
2019-10-01,2164,54
2019-10-01,2166,4.0
2019-10-01,2127,5.6
2019-10-01,2155,5.5
2019-10-01,2140,6.8
2019-10-01,2129,4.9
2019-10-01,2133,27.4
2019-10-01,2134,3.2
2019-10-01,2056,14.5
2019-10-01,2137,13.6
2019-10-01,2157,3.3
2019-10-01,2132,0.4
2019-10-01,2159,0.1
2019-10-01,2154,6.0
2019-10-01,2158,0.8
2019-10-01,2163,10.2
2019-10-01,2139,7.9
2019-10-01,2018,4.6
2019-10-01,2179,7.2
2019-10-01,2115,1.8
2019-10-01,2026,12.5
