Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-12-17,2057,29.0
2018-12-17,2091,39.8
2018-12-17,2085,40.6
2018-12-17,2084,44.0
2018-12-17,2215,4.9
2018-12-17,2189,12.7
2018-12-17,2187,10.0
2018-12-17,2191,3.0
2018-12-17,2218,7.0
2018-12-17,2149,7.3
2018-12-17,2197,10.0
2018-12-17,2173,0.3
2018-12-17,2068,38.2
2018-12-17,2092,21.8
2018-12-17,2094,35.6
2018-12-17,2093,29.3
2018-12-17,2005,46
2018-12-17,2002,2.3
2018-12-17,2032,54.2
2018-12-17,2086,32.0
2018-12-17,2117,19.8
2018-12-17,2121,24.0
2018-12-17,2180,19.4
2018-12-17,2119,16.2
2018-12-17,2118,10.9
2018-12-17,2001,46.0
2018-12-17,2145,16.0
2018-12-17,2141,14.1
2018-12-17,2020,15.9
2018-12-17,2072,17.2
2018-12-17,2075,41.9
2018-12-17,2106,17.9
2018-12-17,2105,14.3
2018-12-17,2178,38.9
2018-12-17,2200,35.8
2018-12-17,2202,33.6
2018-12-17,2138,11.0
2018-12-17,2135,25.3
2018-12-17,2136,33.5
2018-12-17,2150,12.0
2018-12-17,2125,12.2
2018-12-17,2130,13.6
2018-12-17,2128,15.6
2018-12-17,2126,6.8
2018-12-17,2181,30.7
2018-12-17,2165,15.1
2018-12-17,2160,8.4
2018-12-17,2164,31
2018-12-17,2166,10.1
2018-12-17,2127,11.0
2018-12-17,2155,10.4
2018-12-17,2140,20.5
2018-12-17,2129,18.0
2018-12-17,2133,27.9
2018-12-17,2134,6.1
2018-12-17,2056,43.7
2018-12-17,2137,31.6
2018-12-17,2157,5.8
2018-12-17,2132,3.6
2018-12-17,2159,3.8
2018-12-17,2154,6.6
2018-12-17,2158,3.0
2018-12-17,2163,17.8
2018-12-17,2139,13.1
2018-12-17,2018,2.2
2018-12-17,2179,32.9
2018-12-17,2115,11.9
2018-12-17,2026,12.0
