Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-07-20,2057,20.6
2018-07-20,2091,22.1
2018-07-20,2085,32.5
2018-07-20,2084,18.8
2018-07-20,2215,8.1
2018-07-20,2189,3.2
2018-07-20,2187,17.0
2018-07-20,2191,1.4
2018-07-20,2218,2.6
2018-07-20,2149,5.4
2018-07-20,2197,8.9
2018-07-20,2173,0.6
2018-07-20,2068,28.4
2018-07-20,2092,22.6
2018-07-20,2094,19.4
2018-07-20,2093,27.8
2018-07-20,2005,82
2018-07-20,2002,5.4
2018-07-20,2032,54.2
2018-07-20,2086,23.3
2018-07-20,2117,14.5
2018-07-20,2121,7.5
2018-07-20,2180,15.3
2018-07-20,2119,12.9
2018-07-20,2118,8.8
2018-07-20,2001,36.4
2018-07-20,2145,16.4
2018-07-20,2141,15.8
2018-07-20,2020,15.4
2018-07-20,2072,26.8
2018-07-20,2075,17.3
2018-07-20,2106,9.6
2018-07-20,2105,7.1
2018-07-20,2178,37.0
2018-07-20,2200,32.2
2018-07-20,2202,12.3
2018-07-20,2138,2.7
2018-07-20,2135,8.8
2018-07-20,2136,15.4
2018-07-20,2150,1.9
2018-07-20,2125,24.1
2018-07-20,2130,6.9
2018-07-20,2128,26.8
2018-07-20,2126,6.0
2018-07-20,2181,27.1
2018-07-20,2165,8.9
2018-07-20,2160,1.2
2018-07-20,2164,82
2018-07-20,2166,11.1
2018-07-20,2127,3.9
2018-07-20,2155,5.2
2018-07-20,2140,19.5
2018-07-20,2129,8.7
2018-07-20,2133,11.8
2018-07-20,2134,1.9
2018-07-20,2056,21.2
2018-07-20,2137,24.3
2018-07-20,2157,19.1
2018-07-20,2132,0.5
2018-07-20,2159,5.2
2018-07-20,2154,5.4
2018-07-20,2158,7.1
2018-07-20,2163,10.5
2018-07-20,2139,19.9
2018-07-20,2018,9.3
2018-07-20,2179,20.7
2018-07-20,2115,4.1
2018-07-20,2026,15.6
