Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-01-30,2057,32.0
2018-01-30,2091,41.4
2018-01-30,2085,39.1
2018-01-30,2084,37.5
2018-01-30,2215,5.0
2018-01-30,2189,13.1
2018-01-30,2187,11.1
2018-01-30,2191,5.1
2018-01-30,2218,18.5
2018-01-30,2149,2.5
2018-01-30,2197,11.0
2018-01-30,2173,37.3
2018-01-30,2068,16.8
2018-01-30,2092,20.7
2018-01-30,2094,22.8
2018-01-30,2093,16.7
2018-01-30,2005,38
2018-01-30,2002,3.3
2018-01-30,2032,52.2
2018-01-30,2086,28.4
2018-01-30,2117,15.8
2018-01-30,2121,11.5
2018-01-30,2180,14.7
2018-01-30,2119,18.7
2018-01-30,2118,12.2
2018-01-30,2001,28.3
2018-01-30,2145,15.1
2018-01-30,2141,9.5
2018-01-30,2020,9.6
2018-01-30,2072,13.1
2018-01-30,2075,40.3
2018-01-30,2106,4.7
2018-01-30,2105,3.5
2018-01-30,2178,37.7
2018-01-30,2200,25.6
2018-01-30,2202,10.5
2018-01-30,2138,3.5
2018-01-30,2135,23.1
2018-01-30,2136,39.9
2018-01-30,2150,11.1
2018-01-30,2125,15.2
2018-01-30,2130,4.4
2018-01-30,2128,22.3
2018-01-30,2126,13.7
2018-01-30,2181,26.8
2018-01-30,2165,28.6
2018-01-30,2160,14.5
2018-01-30,2164,30
2018-01-30,2166,22.9
2018-01-30,2127,16.7
2018-01-30,2155,9.1
2018-01-30,2140,18.2
2018-01-30,2129,30.8
2018-01-30,2133,15.1
2018-01-30,2134,7.2
2018-01-30,2056,42.4
2018-01-30,2137,24.4
2018-01-30,2157,3.2
2018-01-30,2132,6.5
2018-01-30,2159,4.5
2018-01-30,2154,4.5
2018-01-30,2158,0.4
2018-01-30,2163,18.2
2018-01-30,2139,9.2
2018-01-30,2018,6.6
2018-01-30,2179,24.0
2018-01-30,2115,10.9
2018-01-30,2026,2.4
