Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-02-06,2057,34.0
2018-02-06,2091,41.4
2018-02-06,2085,39.7
2018-02-06,2084,38.4
2018-02-06,2215,5.0
2018-02-06,2189,11.1
2018-02-06,2187,10.8
2018-02-06,2191,5.8
2018-02-06,2218,16.0
2018-02-06,2149,2.4
2018-02-06,2197,11.3
2018-02-06,2173,38.3
2018-02-06,2068,15.2
2018-02-06,2092,20.5
2018-02-06,2094,21.4
2018-02-06,2093,16.4
2018-02-06,2005,36
2018-02-06,2002,2.5
2018-02-06,2032,52.4
2018-02-06,2086,31.5
2018-02-06,2117,14.2
2018-02-06,2121,9.6
2018-02-06,2180,16.0
2018-02-06,2119,16.0
2018-02-06,2118,10.6
2018-02-06,2001,17.9
2018-02-06,2145,11.8
2018-02-06,2141,8.5
2018-02-06,2020,8.5
2018-02-06,2072,11.7
2018-02-06,2075,41.0
2018-02-06,2106,4.4
2018-02-06,2105,3.3
2018-02-06,2178,37.7
2018-02-06,2200,24.0
2018-02-06,2202,10.3
2018-02-06,2138,3.8
2018-02-06,2135,33.8
2018-02-06,2136,35.7
2018-02-06,2150,14.5
2018-02-06,2125,16.2
2018-02-06,2130,5.4
2018-02-06,2128,17.0
2018-02-06,2126,19.4
2018-02-06,2181,25.8
2018-02-06,2165,22.1
2018-02-06,2160,15.7
2018-02-06,2164,38
2018-02-06,2166,19.0
2018-02-06,2127,13.9
2018-02-06,2155,8.0
2018-02-06,2140,16.9
2018-02-06,2129,27.2
2018-02-06,2133,27.6
2018-02-06,2134,13.1
2018-02-06,2056,43.8
2018-02-06,2137,22.0
2018-02-06,2157,3.5
2018-02-06,2132,3.3
2018-02-06,2159,3.9
2018-02-06,2154,15.2
2018-02-06,2158,0.4
2018-02-06,2163,17.7
2018-02-06,2139,19.1
2018-02-06,2018,5.0
2018-02-06,2179,30.2
2018-02-06,2115,10.9
2018-02-06,2026,2.2
