Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-04-13,2057,23.1
2018-04-13,2091,38.8
2018-04-13,2085,36.6
2018-04-13,2084,38.7
2018-04-13,2215,17.3
2018-04-13,2189,9.7
2018-04-13,2187,8.1
2018-04-13,2191,8.1
2018-04-13,2218,18.5
2018-04-13,2149,6.8
2018-04-13,2197,18.4
2018-04-13,2173,29.9
2018-04-13,2068,33.4
2018-04-13,2092,22.1
2018-04-13,2094,31.7
2018-04-13,2093,17.0
2018-04-13,2005,60
2018-04-13,2002,5.9
2018-04-13,2032,42.9
2018-04-13,2086,29.9
2018-04-13,2117,24.4
2018-04-13,2121,32.5
2018-04-13,2180,11.9
2018-04-13,2119,36.3
2018-04-13,2118,20.9
2018-04-13,2001,32.6
2018-04-13,2145,8.5
2018-04-13,2141,8.2
2018-04-13,2020,16.5
2018-04-13,2072,42.7
2018-04-13,2075,30.2
2018-04-13,2106,5.1
2018-04-13,2105,6.8
2018-04-13,2178,33.0
2018-04-13,2200,15.3
2018-04-13,2202,13.3
2018-04-13,2138,3.4
2018-04-13,2135,36.6
2018-04-13,2136,41.5
2018-04-13,2150,20.6
2018-04-13,2125,8.6
2018-04-13,2130,14.9
2018-04-13,2128,11.1
2018-04-13,2126,8.7
2018-04-13,2181,18.7
2018-04-13,2165,22.5
2018-04-13,2160,16.0
2018-04-13,2164,48
2018-04-13,2166,7.7
2018-04-13,2127,7.5
2018-04-13,2155,17.7
2018-04-13,2140,14.9
2018-04-13,2129,20.4
2018-04-13,2133,24.6
2018-04-13,2134,8.2
2018-04-13,2056,41.3
2018-04-13,2137,19.7
2018-04-13,2157,10.1
2018-04-13,2132,0.6
2018-04-13,2159,3.0
2018-04-13,2154,10.9
2018-04-13,2158,1.5
2018-04-13,2163,16.2
2018-04-13,2139,18.4
2018-04-13,2018,11.4
2018-04-13,2179,18.0
2018-04-13,2115,3.4
2018-04-13,2026,3.5
