Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-07-10,2057,23.2
2018-07-10,2091,11.3
2018-07-10,2085,25.2
2018-07-10,2084,19.8
2018-07-10,2215,1.3
2018-07-10,2189,3.1
2018-07-10,2187,4.9
2018-07-10,2191,0.5
2018-07-10,2218,3.4
2018-07-10,2149,0.6
2018-07-10,2197,7.7
2018-07-10,2173,2.5
2018-07-10,2068,23.1
2018-07-10,2092,22.5
2018-07-10,2094,18.6
2018-07-10,2093,16.5
2018-07-10,2005,82
2018-07-10,2002,10.0
2018-07-10,2032,53.0
2018-07-10,2086,27.6
2018-07-10,2117,16.4
2018-07-10,2121,14.5
2018-07-10,2180,20.4
2018-07-10,2119,25.2
2018-07-10,2118,11.0
2018-07-10,2001,35.0
2018-07-10,2145,3.7
2018-07-10,2141,0.9
2018-07-10,2020,22.6
2018-07-10,2072,24.6
2018-07-10,2075,25.0
2018-07-10,2106,12.5
2018-07-10,2105,6.5
2018-07-10,2178,37.7
2018-07-10,2200,43.5
2018-07-10,2202,12.7
2018-07-10,2138,2.8
2018-07-10,2135,9.4
2018-07-10,2136,16.4
2018-07-10,2150,2.4
2018-07-10,2125,3.8
2018-07-10,2130,4.8
2018-07-10,2128,6.9
2018-07-10,2126,4.0
2018-07-10,2181,27.8
2018-07-10,2165,9.0
2018-07-10,2160,5.2
2018-07-10,2164,89
2018-07-10,2166,4.6
2018-07-10,2127,4.0
2018-07-10,2155,7.2
2018-07-10,2140,5.8
2018-07-10,2129,8.8
2018-07-10,2133,13.3
2018-07-10,2134,1.9
2018-07-10,2056,21.0
2018-07-10,2137,6.9
2018-07-10,2157,2.8
2018-07-10,2132,0.8
2018-07-10,2159,0.8
2018-07-10,2154,3.0
2018-07-10,2158,1.4
2018-07-10,2163,10.3
2018-07-10,2139,7.5
2018-07-10,2018,1.6
2018-07-10,2179,23.2
2018-07-10,2115,5.7
2018-07-10,2026,4.6
