Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-05-12,2057,30.4
2019-05-12,2091,38.4
2019-05-12,2085,39.1
2019-05-12,2084,43.7
2019-05-12,2215,15.1
2019-05-12,2189,13.6
2019-05-12,2187,14.6
2019-05-12,2191,4.7
2019-05-12,2218,0.9
2019-05-12,2149,3.7
2019-05-12,2197,21.0
2019-05-12,2173,0.0
2019-05-12,2068,42.7
2019-05-12,2092,22.7
2019-05-12,2094,39.6
2019-05-12,2093,27.8
2019-05-12,2005,64
2019-05-12,2002,10.3
2019-05-12,2032,58.1
2019-05-12,2086,34.9
2019-05-12,2117,24.5
2019-05-12,2121,20.1
2019-05-12,2180,21.0
2019-05-12,2119,24.3
2019-05-12,2118,17.1
2019-05-12,2001,44.4
2019-05-12,2145,20.1
2019-05-12,2141,13.9
2019-05-12,2020,31.1
2019-05-12,2072,31.7
2019-05-12,2075,41.3
2019-05-12,2106,16.8
2019-05-12,2105,6.5
2019-05-12,2178,44.0
2019-05-12,2200,33.6
2019-05-12,2202,38.4
2019-05-12,2138,9.8
2019-05-12,2135,20.2
2019-05-12,2136,35.2
2019-05-12,2150,18.5
2019-05-12,2125,20.3
2019-05-12,2130,18.1
2019-05-12,2128,18.4
2019-05-12,2126,11.9
2019-05-12,2181,36.0
2019-05-12,2165,17.8
2019-05-12,2160,6.9
2019-05-12,2164,65
2019-05-12,2166,11.5
2019-05-12,2127,10.2
2019-05-12,2155,10.9
2019-05-12,2140,23.4
2019-05-12,2129,13.1
2019-05-12,2133,24.9
2019-05-12,2134,13.4
2019-05-12,2056,45.4
2019-05-12,2137,23.1
2019-05-12,2157,15.5
2019-05-12,2132,2.0
2019-05-12,2159,6.0
2019-05-12,2154,8.6
2019-05-12,2158,3.8
2019-05-12,2163,20.7
2019-05-12,2139,19.4
2019-05-12,2018,9.6
2019-05-12,2179,35.1
2019-05-12,2115,14.5
2019-05-12,2026,11.0
