Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-09-17,2057,16.1
2019-09-17,2091,17.0
2019-09-17,2085,23.8
2019-09-17,2084,25.6
2019-09-17,2215,1.2
2019-09-17,2189,2.8
2019-09-17,2187,4.7
2019-09-17,2191,0.3
2019-09-17,2218,0.0
2019-09-17,2149,0.1
2019-09-17,2197,8.0
2019-09-17,2173,0.0
2019-09-17,2068,32.9
2019-09-17,2092,22.9
2019-09-17,2094,20.9
2019-09-17,2093,10.7
2019-09-17,2005,81
2019-09-17,2002,10.3
2019-09-17,2032,38.2
2019-09-17,2086,16.4
2019-09-17,2117,11.4
2019-09-17,2121,27.3
2019-09-17,2180,5.2
2019-09-17,2119,18.0
2019-09-17,2118,12.2
2019-09-17,2001,19.2
2019-09-17,2145,3.9
2019-09-17,2141,0.6
2019-09-17,2020,16.8
2019-09-17,2072,28.8
2019-09-17,2075,13.1
2019-09-17,2106,15.2
2019-09-17,2105,6.8
2019-09-17,2178,21.0
2019-09-17,2200,14.6
2019-09-17,2202,15.8
2019-09-17,2138,4.8
2019-09-17,2135,20.6
2019-09-17,2136,28.2
2019-09-17,2150,6.1
2019-09-17,2125,4.0
2019-09-17,2130,4.6
2019-09-17,2128,6.1
2019-09-17,2126,7.2
2019-09-17,2181,10.9
2019-09-17,2165,16.6
2019-09-17,2160,4.3
2019-09-17,2164,72
2019-09-17,2166,5.6
2019-09-17,2127,8.7
2019-09-17,2155,7.3
2019-09-17,2140,8.8
2019-09-17,2129,5.9
2019-09-17,2133,24.8
2019-09-17,2134,6.5
2019-09-17,2056,23.9
2019-09-17,2137,17.3
2019-09-17,2157,3.9
2019-09-17,2132,0.4
2019-09-17,2159,0.4
2019-09-17,2154,1.8
2019-09-17,2158,1.4
2019-09-17,2163,11.0
2019-09-17,2139,17.8
2019-09-17,2018,2.1
2019-09-17,2179,8.7
2019-09-17,2115,2.3
2019-09-17,2026,8.2
