Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-07-29,2057,20.0
2018-07-29,2091,14.0
2018-07-29,2085,17.3
2018-07-29,2084,18.0
2018-07-29,2215,5.5
2018-07-29,2189,2.9
2018-07-29,2187,13.5
2018-07-29,2191,1.8
2018-07-29,2218,2.0
2018-07-29,2149,4.7
2018-07-29,2197,11.6
2018-07-29,2173,0.3
2018-07-29,2068,18.6
2018-07-29,2092,22.7
2018-07-29,2094,19.0
2018-07-29,2093,34.9
2018-07-29,2005,79
2018-07-29,2002,1.4
2018-07-29,2032,51.4
2018-07-29,2086,29.8
2018-07-29,2117,22.1
2018-07-29,2121,6.7
2018-07-29,2180,7.3
2018-07-29,2119,16.1
2018-07-29,2118,7.4
2018-07-29,2001,27.5
2018-07-29,2145,7.5
2018-07-29,2141,10.9
2018-07-29,2020,13.6
2018-07-29,2072,20.5
2018-07-29,2075,14.5
2018-07-29,2106,14.5
2018-07-29,2105,6.0
2018-07-29,2178,31.2
2018-07-29,2200,22.5
2018-07-29,2202,11.4
2018-07-29,2138,2.8
2018-07-29,2135,8.4
2018-07-29,2136,14.9
2018-07-29,2150,1.2
2018-07-29,2125,14.0
2018-07-29,2130,5.8
2018-07-29,2128,11.1
2018-07-29,2126,4.2
2018-07-29,2181,21.4
2018-07-29,2165,19.0
2018-07-29,2160,1.0
2018-07-29,2164,90
2018-07-29,2166,5.5
2018-07-29,2127,3.8
2018-07-29,2155,7.7
2018-07-29,2140,7.6
2018-07-29,2129,9.2
2018-07-29,2133,10.5
2018-07-29,2134,3.4
2018-07-29,2056,18.1
2018-07-29,2137,16.4
2018-07-29,2157,13.6
2018-07-29,2132,0.6
2018-07-29,2159,1.1
2018-07-29,2154,3.2
2018-07-29,2158,3.7
2018-07-29,2163,9.9
2018-07-29,2139,10.5
2018-07-29,2018,11.1
2018-07-29,2179,7.9
2018-07-29,2115,2.0
2018-07-29,2026,8.0
