Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-07-06,2057,15.2
2019-07-06,2091,26.7
2019-07-06,2085,30.6
2019-07-06,2084,40.2
2019-07-06,2215,1.8
2019-07-06,2189,4.0
2019-07-06,2187,5.7
2019-07-06,2191,0.7
2019-07-06,2218,0.6
2019-07-06,2149,1.2
2019-07-06,2197,13.7
2019-07-06,2173,0.1
2019-07-06,2068,38.8
2019-07-06,2092,22.9
2019-07-06,2094,29.6
2019-07-06,2093,16.9
2019-07-06,2005,81
2019-07-06,2002,10.9
2019-07-06,2032,53.5
2019-07-06,2086,27.9
2019-07-06,2117,15.2
2019-07-06,2121,32.7
2019-07-06,2180,9.0
2019-07-06,2119,29.6
2019-07-06,2118,15.2
2019-07-06,2001,36.6
2019-07-06,2145,5.1
2019-07-06,2141,2.6
2019-07-06,2020,20.3
2019-07-06,2072,21.1
2019-07-06,2075,16.3
2019-07-06,2106,8.5
2019-07-06,2105,5.1
2019-07-06,2178,29.3
2019-07-06,2200,19.8
2019-07-06,2202,14.6
2019-07-06,2138,8.2
2019-07-06,2135,11.5
2019-07-06,2136,31.4
2019-07-06,2150,6.3
2019-07-06,2125,5.7
2019-07-06,2130,8.1
2019-07-06,2128,6.7
2019-07-06,2126,4.8
2019-07-06,2181,11.4
2019-07-06,2165,10.0
2019-07-06,2160,3.0
2019-07-06,2164,82
2019-07-06,2166,4.9
2019-07-06,2127,4.7
2019-07-06,2155,6.6
2019-07-06,2140,9.6
2019-07-06,2129,7.4
2019-07-06,2133,14.4
2019-07-06,2134,5.3
2019-07-06,2056,21.3
2019-07-06,2137,13.7
2019-07-06,2157,3.8
2019-07-06,2132,0.6
2019-07-06,2159,0.6
2019-07-06,2154,3.1
2019-07-06,2158,1.4
2019-07-06,2163,10.4
2019-07-06,2139,12.0
2019-07-06,2018,11.5
2019-07-06,2179,15.4
2019-07-06,2115,3.3
2019-07-06,2026,3.2
