Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-06-13,2057,20.5
2019-06-13,2091,29.0
2019-06-13,2085,36.0
2019-06-13,2084,39.6
2019-06-13,2215,8.5
2019-06-13,2189,5.6
2019-06-13,2187,9.0
2019-06-13,2191,4.2
2019-06-13,2218,0.9
2019-06-13,2149,5.1
2019-06-13,2197,11.5
2019-06-13,2173,0.0
2019-06-13,2068,27.7
2019-06-13,2092,22.9
2019-06-13,2094,34.2
2019-06-13,2093,15.2
2019-06-13,2005,72
2019-06-13,2002,5.1
2019-06-13,2032,37.3
2019-06-13,2086,27.4
2019-06-13,2117,14.3
2019-06-13,2121,9.2
2019-06-13,2180,16.3
2019-06-13,2119,19.7
2019-06-13,2118,11.7
2019-06-13,2001,27.3
2019-06-13,2145,10.1
2019-06-13,2141,6.5
2019-06-13,2020,23.9
2019-06-13,2072,16.9
2019-06-13,2075,21.6
2019-06-13,2106,11.3
2019-06-13,2105,6.8
2019-06-13,2178,38.1
2019-06-13,2200,28.4
2019-06-13,2202,35.7
2019-06-13,2138,9.1
2019-06-13,2135,18.0
2019-06-13,2136,40.7
2019-06-13,2150,15.3
2019-06-13,2125,8.8
2019-06-13,2130,11.0
2019-06-13,2128,7.6
2019-06-13,2126,6.6
2019-06-13,2181,23.2
2019-06-13,2165,19.0
2019-06-13,2160,6.9
2019-06-13,2164,79
2019-06-13,2166,6.9
2019-06-13,2127,6.4
2019-06-13,2155,10.1
2019-06-13,2140,12.0
2019-06-13,2129,11.1
2019-06-13,2133,22.6
2019-06-13,2134,9.2
2019-06-13,2056,24.4
2019-06-13,2137,17.0
2019-06-13,2157,5.6
2019-06-13,2132,1.1
2019-06-13,2159,0.8
2019-06-13,2154,5.7
2019-06-13,2158,2.2
2019-06-13,2163,14.8
2019-06-13,2139,11.5
2019-06-13,2018,6.3
2019-06-13,2179,13.5
2019-06-13,2115,8.5
2019-06-13,2026,3.4
