Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-09-15,2057,22.1
2019-09-15,2091,17.8
2019-09-15,2085,23.8
2019-09-15,2084,26.9
2019-09-15,2215,1.4
2019-09-15,2189,2.9
2019-09-15,2187,4.9
2019-09-15,2191,0.4
2019-09-15,2218,0.4
2019-09-15,2149,0.1
2019-09-15,2197,8.7
2019-09-15,2173,0.0
2019-09-15,2068,38.5
2019-09-15,2092,22.9
2019-09-15,2094,22.7
2019-09-15,2093,11.0
2019-09-15,2005,79
2019-09-15,2002,10.9
2019-09-15,2032,38.6
2019-09-15,2086,16.7
2019-09-15,2117,13.8
2019-09-15,2121,29.2
2019-09-15,2180,5.6
2019-09-15,2119,23.0
2019-09-15,2118,14.3
2019-09-15,2001,20.0
2019-09-15,2145,4.0
2019-09-15,2141,0.7
2019-09-15,2020,16.4
2019-09-15,2072,30.4
2019-09-15,2075,13.2
2019-09-15,2106,16.4
2019-09-15,2105,7.2
2019-09-15,2178,21.2
2019-09-15,2200,14.4
2019-09-15,2202,18.1
2019-09-15,2138,4.8
2019-09-15,2135,22.6
2019-09-15,2136,28.4
2019-09-15,2150,7.8
2019-09-15,2125,4.0
2019-09-15,2130,4.4
2019-09-15,2128,6.2
2019-09-15,2126,8.0
2019-09-15,2181,11.2
2019-09-15,2165,17.8
2019-09-15,2160,5.1
2019-09-15,2164,73
2019-09-15,2166,6.7
2019-09-15,2127,10.2
2019-09-15,2155,8.3
2019-09-15,2140,9.2
2019-09-15,2129,5.8
2019-09-15,2133,26.0
2019-09-15,2134,7.4
2019-09-15,2056,28.8
2019-09-15,2137,17.3
2019-09-15,2157,4.1
2019-09-15,2132,0.4
2019-09-15,2159,0.4
2019-09-15,2154,1.9
2019-09-15,2158,1.3
2019-09-15,2163,12.9
2019-09-15,2139,18.9
2019-09-15,2018,2.9
2019-09-15,2179,9.2
2019-09-15,2115,2.5
2019-09-15,2026,6.2
