Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-08-04,2057,20.8
2019-08-04,2091,27.2
2019-08-04,2085,32.6
2019-08-04,2084,40.8
2019-08-04,2215,5.6
2019-08-04,2189,3.4
2019-08-04,2187,6.4
2019-08-04,2191,0.6
2019-08-04,2218,0.5
2019-08-04,2149,0.4
2019-08-04,2197,7.0
2019-08-04,2173,0.0
2019-08-04,2068,28.6
2019-08-04,2092,22.9
2019-08-04,2094,18.9
2019-08-04,2093,19.1
2019-08-04,2005,80
2019-08-04,2002,2.6
2019-08-04,2032,58.4
2019-08-04,2086,31.6
2019-08-04,2117,9.4
2019-08-04,2121,8.1
2019-08-04,2180,7.4
2019-08-04,2119,16.3
2019-08-04,2118,7.6
2019-08-04,2001,25.0
2019-08-04,2145,4.8
2019-08-04,2141,7.1
2019-08-04,2020,13.8
2019-08-04,2072,19.8
2019-08-04,2075,29.4
2019-08-04,2106,7.2
2019-08-04,2105,4.2
2019-08-04,2178,34.6
2019-08-04,2200,15.9
2019-08-04,2202,13.3
2019-08-04,2138,8.1
2019-08-04,2135,10.1
2019-08-04,2136,28.0
2019-08-04,2150,2.4
2019-08-04,2125,5.1
2019-08-04,2130,6.0
2019-08-04,2128,10.0
2019-08-04,2126,5.9
2019-08-04,2181,17.6
2019-08-04,2165,19.4
2019-08-04,2160,1.5
2019-08-04,2164,86
2019-08-04,2166,5.0
2019-08-04,2127,4.5
2019-08-04,2155,6.3
2019-08-04,2140,8.8
2019-08-04,2129,6.6
2019-08-04,2133,11.0
2019-08-04,2134,17.7
2019-08-04,2056,16.2
2019-08-04,2137,10.8
2019-08-04,2157,7.3
2019-08-04,2132,0.6
2019-08-04,2159,1.0
2019-08-04,2154,2.6
2019-08-04,2158,1.6
2019-08-04,2163,12.9
2019-08-04,2139,11.3
2019-08-04,2018,6.5
2019-08-04,2179,14.9
2019-08-04,2115,13.1
2019-08-04,2026,20.0
