Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-03-20,2057,36.9
2018-03-20,2091,39.5
2018-03-20,2085,38.2
2018-03-20,2084,38.8
2018-03-20,2215,7.6
2018-03-20,2189,14.7
2018-03-20,2187,9.4
2018-03-20,2191,10.2
2018-03-20,2218,19.4
2018-03-20,2149,1.6
2018-03-20,2197,21.1
2018-03-20,2173,38.7
2018-03-20,2068,24.0
2018-03-20,2092,21.3
2018-03-20,2094,29.2
2018-03-20,2093,30.2
2018-03-20,2005,46
2018-03-20,2002,5.8
2018-03-20,2032,50.4
2018-03-20,2086,30.7
2018-03-20,2117,23.3
2018-03-20,2121,14.4
2018-03-20,2180,14.8
2018-03-20,2119,47.7
2018-03-20,2118,11.9
2018-03-20,2001,36.8
2018-03-20,2145,14.0
2018-03-20,2141,9.9
2018-03-20,2020,15.9
2018-03-20,2072,19.4
2018-03-20,2075,44.4
2018-03-20,2106,6.0
2018-03-20,2105,3.4
2018-03-20,2178,38.4
2018-03-20,2200,18.8
2018-03-20,2202,15.2
2018-03-20,2138,3.4
2018-03-20,2135,33.6
2018-03-20,2136,38.9
2018-03-20,2150,9.9
2018-03-20,2125,13.8
2018-03-20,2130,17.6
2018-03-20,2128,22.6
2018-03-20,2126,21.8
2018-03-20,2181,22.2
2018-03-20,2165,20.9
2018-03-20,2160,17.8
2018-03-20,2164,43
2018-03-20,2166,18.8
2018-03-20,2127,17.4
2018-03-20,2155,9.6
2018-03-20,2140,10.3
2018-03-20,2129,29.2
2018-03-20,2133,26.4
2018-03-20,2134,10.0
2018-03-20,2056,47.8
2018-03-20,2137,27.1
2018-03-20,2157,12.6
2018-03-20,2132,0.4
2018-03-20,2159,4.3
2018-03-20,2154,17.1
2018-03-20,2158,3.1
2018-03-20,2163,19.4
2018-03-20,2139,22.0
2018-03-20,2018,9.4
2018-03-20,2179,29.8
2018-03-20,2115,11.7
2018-03-20,2026,10.3
