Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-10-05,2057,20.7
2018-10-05,2091,31.5
2018-10-05,2085,37.0
2018-10-05,2084,38.2
2018-10-05,2215,2.5
2018-10-05,2189,3.2
2018-10-05,2187,9.6
2018-10-05,2191,0.1
2018-10-05,2218,1.6
2018-10-05,2149,6.1
2018-10-05,2197,5.4
2018-10-05,2173,6.0
2018-10-05,2068,45.0
2018-10-05,2092,22.7
2018-10-05,2094,35.8
2018-10-05,2093,13.0
2018-10-05,2005,76
2018-10-05,2002,7.9
2018-10-05,2032,55.1
2018-10-05,2086,27.7
2018-10-05,2117,30.7
2018-10-05,2121,29.6
2018-10-05,2180,11.2
2018-10-05,2119,30.1
2018-10-05,2118,20.1
2018-10-05,2001,29.8
2018-10-05,2145,3.7
2018-10-05,2141,9.1
2018-10-05,2020,30.5
2018-10-05,2072,26.4
2018-10-05,2075,28.9
2018-10-05,2106,13.3
2018-10-05,2105,9.8
2018-10-05,2178,37.7
2018-10-05,2200,27.8
2018-10-05,2202,22.0
2018-10-05,2138,17.9
2018-10-05,2135,24.5
2018-10-05,2136,38.9
2018-10-05,2150,19.0
2018-10-05,2125,10.0
2018-10-05,2130,16.7
2018-10-05,2128,19.0
2018-10-05,2126,16.1
2018-10-05,2181,26.8
2018-10-05,2165,20.9
2018-10-05,2160,0.7
2018-10-05,2164,55
2018-10-05,2166,20.5
2018-10-05,2127,14.5
2018-10-05,2155,22.3
2018-10-05,2140,22.6
2018-10-05,2129,6.4
2018-10-05,2133,24.8
2018-10-05,2134,18.7
2018-10-05,2056,29.2
2018-10-05,2137,26.1
2018-10-05,2157,2.9
2018-10-05,2132,10.2
2018-10-05,2159,6.6
2018-10-05,2154,18.4
2018-10-05,2158,1.7
2018-10-05,2163,22.6
2018-10-05,2139,19.7
2018-10-05,2018,0.5
2018-10-05,2179,13.4
2018-10-05,2115,7.0
2018-10-05,2026,5.2
