Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-10-06,2057,20.2
2018-10-06,2091,30.9
2018-10-06,2085,35.0
2018-10-06,2084,37.6
2018-10-06,2215,2.8
2018-10-06,2189,3.1
2018-10-06,2187,9.4
2018-10-06,2191,0.3
2018-10-06,2218,0.8
2018-10-06,2149,5.6
2018-10-06,2197,5.5
2018-10-06,2173,2.4
2018-10-06,2068,44.6
2018-10-06,2092,22.7
2018-10-06,2094,40.4
2018-10-06,2093,13.0
2018-10-06,2005,76
2018-10-06,2002,8.2
2018-10-06,2032,54.6
2018-10-06,2086,27.1
2018-10-06,2117,29.9
2018-10-06,2121,27.8
2018-10-06,2180,10.0
2018-10-06,2119,28.5
2018-10-06,2118,19.4
2018-10-06,2001,29.6
2018-10-06,2145,3.9
2018-10-06,2141,8.4
2018-10-06,2020,32.3
2018-10-06,2072,27.2
2018-10-06,2075,27.5
2018-10-06,2106,12.5
2018-10-06,2105,9.9
2018-10-06,2178,36.8
2018-10-06,2200,27.0
2018-10-06,2202,20.6
2018-10-06,2138,17.2
2018-10-06,2135,24.2
2018-10-06,2136,35.0
2018-10-06,2150,15.3
2018-10-06,2125,16.2
2018-10-06,2130,16.8
2018-10-06,2128,22.2
2018-10-06,2126,14.8
2018-10-06,2181,25.2
2018-10-06,2165,23.1
2018-10-06,2160,0.8
2018-10-06,2164,51
2018-10-06,2166,21.4
2018-10-06,2127,15.3
2018-10-06,2155,20.6
2018-10-06,2140,23.0
2018-10-06,2129,6.6
2018-10-06,2133,22.9
2018-10-06,2134,16.5
2018-10-06,2056,28.1
2018-10-06,2137,25.7
2018-10-06,2157,3.1
2018-10-06,2132,8.7
2018-10-06,2159,6.2
2018-10-06,2154,16.9
2018-10-06,2158,1.6
2018-10-06,2163,26.9
2018-10-06,2139,22.5
2018-10-06,2018,0.4
2018-10-06,2179,12.6
2018-10-06,2115,6.3
2018-10-06,2026,4.9
