Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-01-05,2057,29.8
2019-01-05,2091,40.0
2019-01-05,2085,40.7
2019-01-05,2084,44.2
2019-01-05,2215,4.1
2019-01-05,2189,11.5
2019-01-05,2187,8.5
2019-01-05,2191,0.1
2019-01-05,2218,1.9
2019-01-05,2149,6.2
2019-01-05,2197,9.5
2019-01-05,2173,4.2
2019-01-05,2068,22.2
2019-01-05,2092,21.6
2019-01-05,2094,35.1
2019-01-05,2093,19.5
2019-01-05,2005,46
2019-01-05,2002,3.7
2019-01-05,2032,54.3
2019-01-05,2086,34.2
2019-01-05,2117,19.5
2019-01-05,2121,16.5
2019-01-05,2180,21.1
2019-01-05,2119,29.4
2019-01-05,2118,11.3
2019-01-05,2001,35.9
2019-01-05,2145,7.4
2019-01-05,2141,3.8
2019-01-05,2020,15.9
2019-01-05,2072,16.5
2019-01-05,2075,45.2
2019-01-05,2106,15.8
2019-01-05,2105,13.3
2019-01-05,2178,42.5
2019-01-05,2200,34.3
2019-01-05,2202,42.6
2019-01-05,2138,9.0
2019-01-05,2135,22.5
2019-01-05,2136,26.6
2019-01-05,2150,11.8
2019-01-05,2125,10.2
2019-01-05,2130,18.4
2019-01-05,2128,10.0
2019-01-05,2126,5.9
2019-01-05,2181,33.1
2019-01-05,2165,12.5
2019-01-05,2160,7.8
2019-01-05,2164,25
2019-01-05,2166,8.9
2019-01-05,2127,4.5
2019-01-05,2155,9.3
2019-01-05,2140,13.3
2019-01-05,2129,12.1
2019-01-05,2133,18.9
2019-01-05,2134,4.9
2019-01-05,2056,47.0
2019-01-05,2137,17.1
2019-01-05,2157,4.1
2019-01-05,2132,2.4
2019-01-05,2159,1.7
2019-01-05,2154,6.1
2019-01-05,2158,1.1
2019-01-05,2163,14.9
2019-01-05,2139,11.8
2019-01-05,2018,2.4
2019-01-05,2179,34.0
2019-01-05,2115,42.5
2019-01-05,2026,18.6
