Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-04-07,2057,37.1
2018-04-07,2091,42.8
2018-04-07,2085,38.8
2018-04-07,2084,42.7
2018-04-07,2215,21.9
2018-04-07,2189,10.0
2018-04-07,2187,9.0
2018-04-07,2191,9.7
2018-04-07,2218,20.6
2018-04-07,2149,7.6
2018-04-07,2197,19.8
2018-04-07,2173,41.2
2018-04-07,2068,24.6
2018-04-07,2092,21.6
2018-04-07,2094,33.5
2018-04-07,2093,19.3
2018-04-07,2005,46
2018-04-07,2002,5.1
2018-04-07,2032,51.7
2018-04-07,2086,32.3
2018-04-07,2117,22.4
2018-04-07,2121,15.9
2018-04-07,2180,22.1
2018-04-07,2119,30.3
2018-04-07,2118,19.8
2018-04-07,2001,33.0
2018-04-07,2145,10.9
2018-04-07,2141,10.4
2018-04-07,2020,12.9
2018-04-07,2072,30.6
2018-04-07,2075,43.0
2018-04-07,2106,4.9
2018-04-07,2105,6.7
2018-04-07,2178,33.1
2018-04-07,2200,16.8
2018-04-07,2202,13.1
2018-04-07,2138,4.1
2018-04-07,2135,37.0
2018-04-07,2136,43.0
2018-04-07,2150,17.6
2018-04-07,2125,11.4
2018-04-07,2130,16.6
2018-04-07,2128,11.1
2018-04-07,2126,9.6
2018-04-07,2181,30.6
2018-04-07,2165,24.7
2018-04-07,2160,17.7
2018-04-07,2164,60
2018-04-07,2166,7.3
2018-04-07,2127,8.2
2018-04-07,2155,14.7
2018-04-07,2140,8.3
2018-04-07,2129,22.1
2018-04-07,2133,24.9
2018-04-07,2134,6.3
2018-04-07,2056,47.2
2018-04-07,2137,16.4
2018-04-07,2157,13.3
2018-04-07,2132,0.2
2018-04-07,2159,3.2
2018-04-07,2154,11.2
2018-04-07,2158,2.6
2018-04-07,2163,18.4
2018-04-07,2139,19.4
2018-04-07,2018,10.6
2018-04-07,2179,30.8
2018-04-07,2115,6.0
2018-04-07,2026,5.0
