Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-11-17,2057,27.7
2018-11-17,2091,39.3
2018-11-17,2085,40.6
2018-11-17,2084,42.9
2018-11-17,2215,1.4
2018-11-17,2189,1.8
2018-11-17,2187,5.0
2018-11-17,2191,0.1
2018-11-17,2218,0.0
2018-11-17,2149,1.4
2018-11-17,2197,12.1
2018-11-17,2173,4.5
2018-11-17,2068,40.4
2018-11-17,2092,22.2
2018-11-17,2094,35.8
2018-11-17,2093,16.0
2018-11-17,2005,46
2018-11-17,2002,9.0
2018-11-17,2032,51.5
2018-11-17,2086,30.5
2018-11-17,2117,24.0
2018-11-17,2121,24.6
2018-11-17,2180,18.7
2018-11-17,2119,31.2
2018-11-17,2118,14.0
2018-11-17,2001,30.0
2018-11-17,2145,2.4
2018-11-17,2141,4.3
2018-11-17,2020,28.2
2018-11-17,2072,26.6
2018-11-17,2075,39.2
2018-11-17,2106,14.4
2018-11-17,2105,13.1
2018-11-17,2178,38.4
2018-11-17,2200,33.0
2018-11-17,2202,31.8
2018-11-17,2138,14.0
2018-11-17,2135,23.1
2018-11-17,2136,23.4
2018-11-17,2150,13.6
2018-11-17,2125,13.8
2018-11-17,2130,14.6
2018-11-17,2128,10.5
2018-11-17,2126,6.9
2018-11-17,2181,29.4
2018-11-17,2165,17.0
2018-11-17,2160,3.4
2018-11-17,2164,36
2018-11-17,2166,10.8
2018-11-17,2127,7.1
2018-11-17,2155,12.7
2018-11-17,2140,16.0
2018-11-17,2129,18.9
2018-11-17,2133,22.9
2018-11-17,2134,10.0
2018-11-17,2056,39.6
2018-11-17,2137,14.2
2018-11-17,2157,10.7
2018-11-17,2132,1.6
2018-11-17,2159,0.7
2018-11-17,2154,5.9
2018-11-17,2158,4.8
2018-11-17,2163,13.8
2018-11-17,2139,15.2
2018-11-17,2018,5.0
2018-11-17,2179,27.4
2018-11-17,2115,14.8
2018-11-17,2026,7.8
