Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-05-04,2057,26.4
2019-05-04,2091,38.4
2019-05-04,2085,37.5
2019-05-04,2084,43.3
2019-05-04,2215,16.6
2019-05-04,2189,6.0
2019-05-04,2187,8.8
2019-05-04,2191,5.8
2019-05-04,2218,0.1
2019-05-04,2149,4.6
2019-05-04,2197,21.7
2019-05-04,2173,0.0
2019-05-04,2068,36.2
2019-05-04,2092,22.6
2019-05-04,2094,36.4
2019-05-04,2093,19.4
2019-05-04,2005,68
2019-05-04,2002,11.3
2019-05-04,2032,49.5
2019-05-04,2086,34.6
2019-05-04,2117,23.6
2019-05-04,2121,24.9
2019-05-04,2180,6.9
2019-05-04,2119,32.8
2019-05-04,2118,18.1
2019-05-04,2001,25.2
2019-05-04,2145,14.6
2019-05-04,2141,8.4
2019-05-04,2020,31.7
2019-05-04,2072,31.3
2019-05-04,2075,38.1
2019-05-04,2106,9.7
2019-05-04,2105,7.0
2019-05-04,2178,33.0
2019-05-04,2200,28.1
2019-05-04,2202,37.0
2019-05-04,2138,12.5
2019-05-04,2135,28.3
2019-05-04,2136,38.8
2019-05-04,2150,17.8
2019-05-04,2125,16.2
2019-05-04,2130,21.1
2019-05-04,2128,12.3
2019-05-04,2126,14.1
2019-05-04,2181,22.9
2019-05-04,2165,19.6
2019-05-04,2160,11.9
2019-05-04,2164,61
2019-05-04,2166,21.3
2019-05-04,2127,13.3
2019-05-04,2155,17.4
2019-05-04,2140,19.6
2019-05-04,2129,14.7
2019-05-04,2133,26.7
2019-05-04,2134,17.0
2019-05-04,2056,39.5
2019-05-04,2137,28.5
2019-05-04,2157,13.2
2019-05-04,2132,3.6
2019-05-04,2159,5.2
2019-05-04,2154,15.4
2019-05-04,2158,3.6
2019-05-04,2163,21.9
2019-05-04,2139,21.5
2019-05-04,2018,9.7
2019-05-04,2179,31.9
2019-05-04,2115,4.9
2019-05-04,2026,3.9
