Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-08-08,2057,25.2
2019-08-08,2091,22.7
2019-08-08,2085,39.9
2019-08-08,2084,39.7
2019-08-08,2215,3.2
2019-08-08,2189,3.2
2019-08-08,2187,5.5
2019-08-08,2191,0.4
2019-08-08,2218,0.4
2019-08-08,2149,0.3
2019-08-08,2197,6.9
2019-08-08,2173,0.3
2019-08-08,2068,22.1
2019-08-08,2092,22.9
2019-08-08,2094,18.9
2019-08-08,2093,12.1
2019-08-08,2005,81
2019-08-08,2002,1.9
2019-08-08,2032,58.4
2019-08-08,2086,31.2
2019-08-08,2117,10.3
2019-08-08,2121,7.4
2019-08-08,2180,9.0
2019-08-08,2119,10.8
2019-08-08,2118,7.5
2019-08-08,2001,24.5
2019-08-08,2145,4.5
2019-08-08,2141,6.3
2019-08-08,2020,13.7
2019-08-08,2072,18.7
2019-08-08,2075,36.4
2019-08-08,2106,7.6
2019-08-08,2105,5.1
2019-08-08,2178,29.1
2019-08-08,2200,15.3
2019-08-08,2202,13.2
2019-08-08,2138,7.9
2019-08-08,2135,9.2
2019-08-08,2136,26.5
2019-08-08,2150,2.4
2019-08-08,2125,11.1
2019-08-08,2130,6.1
2019-08-08,2128,8.2
2019-08-08,2126,5.9
2019-08-08,2181,13.1
2019-08-08,2165,17.0
2019-08-08,2160,1.2
2019-08-08,2164,84
2019-08-08,2166,5.2
2019-08-08,2127,4.5
2019-08-08,2155,6.3
2019-08-08,2140,8.6
2019-08-08,2129,6.3
2019-08-08,2133,10.4
2019-08-08,2134,8.8
2019-08-08,2056,18.1
2019-08-08,2137,10.3
2019-08-08,2157,6.9
2019-08-08,2132,1.1
2019-08-08,2159,0.9
2019-08-08,2154,2.6
2019-08-08,2158,1.6
2019-08-08,2163,10.8
2019-08-08,2139,11.2
2019-08-08,2018,8.4
2019-08-08,2179,29.7
2019-08-08,2115,7.1
2019-08-08,2026,12.5
