Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-03-10,2057,29.7
2019-03-10,2091,39.3
2019-03-10,2085,40.6
2019-03-10,2084,44.9
2019-03-10,2215,13.5
2019-03-10,2189,21.7
2019-03-10,2187,16.7
2019-03-10,2191,7.5
2019-03-10,2218,12.7
2019-03-10,2149,13.9
2019-03-10,2197,20.3
2019-03-10,2173,0.0
2019-03-10,2068,20.3
2019-03-10,2092,21.9
2019-03-10,2094,39.7
2019-03-10,2093,19.4
2019-03-10,2005,49
2019-03-10,2002,1.2
2019-03-10,2032,54.1
2019-03-10,2086,34.3
2019-03-10,2117,16.5
2019-03-10,2121,10.1
2019-03-10,2180,16.2
2019-03-10,2119,16.2
2019-03-10,2118,8.3
2019-03-10,2001,21.5
2019-03-10,2145,24.2
2019-03-10,2141,18.0
2019-03-10,2020,10.9
2019-03-10,2072,14.4
2019-03-10,2075,45.6
2019-03-10,2106,14.2
2019-03-10,2105,8.7
2019-03-10,2178,38.0
2019-03-10,2200,24.3
2019-03-10,2202,18.9
2019-03-10,2138,30.3
2019-03-10,2135,34.5
2019-03-10,2136,39.2
2019-03-10,2150,12.6
2019-03-10,2125,26.8
2019-03-10,2130,25.8
2019-03-10,2128,23.3
2019-03-10,2126,25.5
2019-03-10,2181,28.5
2019-03-10,2165,27.6
2019-03-10,2160,15.4
2019-03-10,2164,37
2019-03-10,2166,33.7
2019-03-10,2127,19.6
2019-03-10,2155,33.2
2019-03-10,2140,24.4
2019-03-10,2129,33.7
2019-03-10,2133,28.5
2019-03-10,2134,12.9
2019-03-10,2056,47.9
2019-03-10,2137,35.5
2019-03-10,2157,16.9
2019-03-10,2132,16.2
2019-03-10,2159,5.1
2019-03-10,2154,20.5
2019-03-10,2158,7.6
2019-03-10,2163,20.5
2019-03-10,2139,25.7
2019-03-10,2018,17.3
2019-03-10,2179,35.3
2019-03-10,2115,10.2
2019-03-10,2026,11.8
