Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-04-14,2057,28.1
2019-04-14,2091,38.9
2019-04-14,2085,40.5
2019-04-14,2084,43.8
2019-04-14,2215,25.3
2019-04-14,2189,9.8
2019-04-14,2187,12.7
2019-04-14,2191,8.2
2019-04-14,2218,1.4
2019-04-14,2149,8.7
2019-04-14,2197,21.4
2019-04-14,2173,0.0
2019-04-14,2068,38.6
2019-04-14,2092,22.5
2019-04-14,2094,34.5
2019-04-14,2093,22.4
2019-04-14,2005,57
2019-04-14,2002,15.4
2019-04-14,2032,53.7
2019-04-14,2086,34.8
2019-04-14,2117,33.8
2019-04-14,2121,22.2
2019-04-14,2180,18.0
2019-04-14,2119,30.9
2019-04-14,2118,29.8
2019-04-14,2001,39.0
2019-04-14,2145,17.3
2019-04-14,2141,7.8
2019-04-14,2020,40.3
2019-04-14,2072,34.5
2019-04-14,2075,41.8
2019-04-14,2106,7.9
2019-04-14,2105,7.6
2019-04-14,2178,29.9
2019-04-14,2200,20.5
2019-04-14,2202,42.2
2019-04-14,2138,15.7
2019-04-14,2135,36.2
2019-04-14,2136,42.5
2019-04-14,2150,20.8
2019-04-14,2125,19.1
2019-04-14,2130,18.6
2019-04-14,2128,18.4
2019-04-14,2126,18.3
2019-04-14,2181,31.5
2019-04-14,2165,27.6
2019-04-14,2160,17.1
2019-04-14,2164,54
2019-04-14,2166,28.0
2019-04-14,2127,17.0
2019-04-14,2155,18.3
2019-04-14,2140,19.6
2019-04-14,2129,28.2
2019-04-14,2133,34.7
2019-04-14,2134,18.7
2019-04-14,2056,45.7
2019-04-14,2137,33.0
2019-04-14,2157,16.1
2019-04-14,2132,2.3
2019-04-14,2159,0.8
2019-04-14,2154,13.3
2019-04-14,2158,2.7
2019-04-14,2163,21.3
2019-04-14,2139,23.8
2019-04-14,2018,11.7
2019-04-14,2179,35.8
2019-04-14,2115,11.0
2019-04-14,2026,5.9
