Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-02-13,2057,34.5
2018-02-13,2091,41.9
2018-02-13,2085,40.0
2018-02-13,2084,42.8
2018-02-13,2215,5.0
2018-02-13,2189,8.8
2018-02-13,2187,9.9
2018-02-13,2191,0.8
2018-02-13,2218,14.2
2018-02-13,2149,1.8
2018-02-13,2197,10.8
2018-02-13,2173,38.3
2018-02-13,2068,16.5
2018-02-13,2092,20.6
2018-02-13,2094,19.4
2018-02-13,2093,15.6
2018-02-13,2005,38
2018-02-13,2002,2.7
2018-02-13,2032,53.3
2018-02-13,2086,30.3
2018-02-13,2117,13.8
2018-02-13,2121,9.7
2018-02-13,2180,17.0
2018-02-13,2119,15.5
2018-02-13,2118,10.3
2018-02-13,2001,18.0
2018-02-13,2145,9.7
2018-02-13,2141,7.5
2018-02-13,2020,8.2
2018-02-13,2072,12.1
2018-02-13,2075,42.9
2018-02-13,2106,4.3
2018-02-13,2105,3.2
2018-02-13,2178,39.2
2018-02-13,2200,22.2
2018-02-13,2202,10.2
2018-02-13,2138,3.3
2018-02-13,2135,29.9
2018-02-13,2136,32.2
2018-02-13,2150,9.3
2018-02-13,2125,14.4
2018-02-13,2130,6.6
2018-02-13,2128,13.8
2018-02-13,2126,16.0
2018-02-13,2181,30.7
2018-02-13,2165,17.6
2018-02-13,2160,12.9
2018-02-13,2164,38
2018-02-13,2166,20.4
2018-02-13,2127,11.0
2018-02-13,2155,6.2
2018-02-13,2140,19.7
2018-02-13,2129,24.5
2018-02-13,2133,22.9
2018-02-13,2134,10.1
2018-02-13,2056,44.3
2018-02-13,2137,20.5
2018-02-13,2157,3.8
2018-02-13,2132,1.3
2018-02-13,2159,9.0
2018-02-13,2154,12.9
2018-02-13,2158,0.6
2018-02-13,2163,16.9
2018-02-13,2139,15.2
2018-02-13,2018,6.9
2018-02-13,2179,26.9
2018-02-13,2115,11.6
2018-02-13,2026,2.1
