Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-06-07,2057,19.8
2018-06-07,2091,21.7
2018-06-07,2085,20.1
2018-06-07,2084,26.5
2018-06-07,2215,6.8
2018-06-07,2189,3.6
2018-06-07,2187,6.6
2018-06-07,2191,4.7
2018-06-07,2218,8.3
2018-06-07,2149,4.5
2018-06-07,2197,10.4
2018-06-07,2173,28.7
2018-06-07,2068,25.4
2018-06-07,2092,22.4
2018-06-07,2094,26.9
2018-06-07,2093,24.0
2018-06-07,2005,75
2018-06-07,2002,10.5
2018-06-07,2032,34.4
2018-06-07,2086,23.6
2018-06-07,2117,15.6
2018-06-07,2121,17.7
2018-06-07,2180,16.9
2018-06-07,2119,15.9
2018-06-07,2118,18.7
2018-06-07,2001,36.4
2018-06-07,2145,3.7
2018-06-07,2141,2.6
2018-06-07,2020,15.6
2018-06-07,2072,18.2
2018-06-07,2075,18.1
2018-06-07,2106,14.9
2018-06-07,2105,5.0
2018-06-07,2178,35.9
2018-06-07,2200,35.7
2018-06-07,2202,13.6
2018-06-07,2138,3.0
2018-06-07,2135,19.0
2018-06-07,2136,20.3
2018-06-07,2150,8.8
2018-06-07,2125,5.3
2018-06-07,2130,5.4
2018-06-07,2128,6.9
2018-06-07,2126,3.6
2018-06-07,2181,21.3
2018-06-07,2165,13.9
2018-06-07,2160,3.5
2018-06-07,2164,79
2018-06-07,2166,4.0
2018-06-07,2127,5.6
2018-06-07,2155,5.0
2018-06-07,2140,5.8
2018-06-07,2129,16.8
2018-06-07,2133,15.6
2018-06-07,2134,2.0
2018-06-07,2056,26.3
2018-06-07,2137,10.8
2018-06-07,2157,3.8
2018-06-07,2132,0.3
2018-06-07,2159,0.3
2018-06-07,2154,3.2
2018-06-07,2158,1.1
2018-06-07,2163,16.7
2018-06-07,2139,6.6
2018-06-07,2018,4.8
2018-06-07,2179,17.1
2018-06-07,2115,5.5
2018-06-07,2026,2.3
