,Region,Date,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Uapb Campus-PB,2017-06-15,0.728,0.074665636,0.0201316010206938,27.20370370370371,75.60833333333333,0.01
1,Uapb-Lonoke Farm,2017-06-15,0.524,0.148526654,0.0169459767639637,27.23842592592592,70.64583333333333,0.01
2,Uapb-Marianna,2017-06-15,0.51,0.033173323,0.013424938544630999,27.36342592592592,69.81666666666668,0.03
3,Uapb Dewitt,2017-06-15,0.602,0.115253143,0.0197283681482077,26.946759259259263,70.86666666666666,0.11
4,Tunica,2017-06-15,0.846,0.076059453,0.0354173481464386,26.724537037037038,74.74166666666667,0.0
